Date,City,Locality,Avg_Price_sqft,Avg_Sale_Price,Demand_Index,Growth_%
2019-09-05,Hyderabad,Kondapur,9183.0,40441932,85,2.31
2019-09-06,Mumbai,Thane,12753.0,62285652,48,-0.97
2019-09-07,Mumbai,Thane,11245.0,49635430,98,4.15
2019-09-08,Bengaluru,Electronic City,11884.0,45254272,66,1.99
2019-09-09,Mumbai,Bandra,4243.0,9898919,69,14.62
2019-09-10,Mumbai,Andheri,4413.0,2250630,68,0.24
2019-09-11,Bengaluru,Electronic City,13227.0,13491540,91,7.41
2019-09-12,Chennai,Anna Nagar,10046.0,41178554,56,10.92
2019-09-13,Chennai,Adyar,5607.0,3403449,91,-1.03
2019-09-14,Chennai,Velachery,12642.0,19784730,57,3.31
2019-09-15,Bengaluru,Whitefield,7255.0,4817320,81,3.28
2019-09-16,Mumbai,Andheri,10346.0,22047326,79,9.65
2019-09-17,Pune,Kharadi,7215.0,14761890,94,12.52
2019-09-18,Bengaluru,Indiranagar,12695.0,15919530,88,13.66
2019-09-19,Mumbai,Bandra,11108.0,16006628,69,11.41
2019-09-20,Bengaluru,Electronic City,11011.0,41698657,83,8.67
2019-09-21,Mumbai,Powai,5971.0,16223207,51,12.19
2019-09-22,Pune,Wakad,10658.0,37921164,73,-0.73
2019-09-23,Chennai,OMR,13082.0,21362906,41,7.33
2019-09-24,Mumbai,Thane,6542.0,28568914,52,12.23
2019-09-25,Chennai,Velachery,7297.0,28903417,54,3.23
2019-09-26,Chennai,Anna Nagar,8384.0,19442496,92,-1.42
2019-09-27,Hyderabad,Madhapur,10381.0,23180773,81,9.19
2019-09-28,Chennai,Anna Nagar,6079.0,20030305,73,5.39
2019-09-29,Pune,Hinjewadi,6313.0,19185207,77,13.85
2019-09-30,Chennai,Velachery,11173.0,12781912,71,-0.23
2019-10-01,Bengaluru,HSR Layout,11859.0,42502656,52,12.32
2019-10-02,Bengaluru,Electronic City,11165.0,5694150,49,14.2
2019-10-03,Bengaluru,Whitefield,6688.0,30717984,59,12.2
2019-10-04,Pune,Hinjewadi,8393.0,7528521,100,-0.55
2019-10-05,Bengaluru,Electronic City,11063.0,19238557,59,4.48
2019-10-06,Pune,Kharadi,5164.0,17965556,54,7.37
2019-10-07,Mumbai,Thane,4924.0,20193324,68,13.44
2019-10-08,Hyderabad,Jubilee Hills,9383.0,7131080,41,1.17
2019-10-09,Bengaluru,Whitefield,12321.0,42556734,54,14.48
2019-10-10,Mumbai,Bandra,10859.0,27929348,52,0.88
2019-10-11,Bengaluru,Electronic City,10597.0,52094852,40,-1.48
2019-10-12,Chennai,OMR,4287.0,18669885,40,1.73
2019-10-13,Mumbai,Andheri,13070.0,29930300,95,5.47
2019-10-14,Chennai,Velachery,9418.0,37737926,90,-1.97
2019-10-15,Mumbai,Bandra,8684.0,41031900,88,12.1
2019-10-16,Hyderabad,Banjara Hills,11394.0,6073002,54,8.31
2019-10-17,Chennai,Adyar,9437.0,18807941,83,13.66
2019-10-18,Chennai,OMR,8352.0,34660800,92,6.69
2019-10-19,Mumbai,Powai,13734.0,35447454,59,7.02
2019-10-20,Mumbai,Bandra,10533.0,40078065,96,12.3
2019-10-21,Hyderabad,Madhapur,11246.0,42374928,64,13.62
2019-10-22,Chennai,Anna Nagar,11314.0,29427714,84,1.45
2019-10-23,Mumbai,Powai,14155.0,11663720,74,0.63
2019-10-24,Hyderabad,Kukatpally,12212.0,17145648,85,1.31
2019-10-25,Bengaluru,HSR Layout,14482.0,54394392,82,3.79
2019-10-26,Chennai,OMR,4130.0,12026560,98,10.43
2019-10-27,Pune,Baner,7000.0,14756000,54,8.97
2019-10-28,Bengaluru,HSR Layout,9111.0,22604391,59,0.53
2019-10-29,Mumbai,Powai,9664.0,39081216,54,1.53
2019-10-30,Mumbai,Thane,14339.0,11743641,67,10.61
2019-10-31,Hyderabad,Miyapur,6161.0,28433015,50,9.62
2019-11-01,Mumbai,Bandra,12523.0,8465548,86,-0.4
2019-11-02,Mumbai,Powai,4735.0,17188050,82,4.28
2019-11-03,Mumbai,Andheri,8940.0,16306560,94,0.68
2019-11-04,Hyderabad,Kondapur,10267.0,38111104,59,1.47
2019-11-05,Mumbai,Powai,7001.0,18419631,86,8.7
2019-11-06,Mumbai,Andheri,10222.0,35715668,81,-1.16
2019-11-07,Pune,Kharadi,11507.0,46948560,96,-1.17
2019-11-08,Pune,Hinjewadi,4370.0,18777890,68,11.96
2019-11-09,Hyderabad,Banjara Hills,5270.0,9749500,99,0.87
2019-11-10,Mumbai,Bandra,11836.0,49036548,51,5.28
2019-11-11,Hyderabad,Jubilee Hills,12784.0,56633120,95,9.14
2019-11-12,Bengaluru,Indiranagar,5025.0,4663200,76,9.08
2019-11-13,Bengaluru,HSR Layout,6029.0,13981251,71,12.58
2019-11-14,Chennai,Anna Nagar,10996.0,31877404,51,-0.01
2019-11-15,Chennai,OMR,13465.0,7796235,78,2.08
2019-11-16,Hyderabad,Kukatpally,7536.0,18960576,87,12.06
2019-11-17,Bengaluru,Electronic City,10304.0,44369024,91,13.96
2019-11-18,Hyderabad,Kondapur,7033.0,31388279,95,5.26
2019-11-19,Hyderabad,Miyapur,11488.0,19219424,89,6.56
2019-11-20,Hyderabad,Kondapur,4452.0,16801848,53,-1.81
2019-11-21,Chennai,Anna Nagar,6152.0,26902696,94,9.52
2019-11-22,Hyderabad,Kukatpally,7408.0,4467024,76,13.75
2019-11-23,Hyderabad,Jubilee Hills,4631.0,22562232,45,2.06
2019-11-24,Mumbai,Powai,14740.0,23598740,65,12.25
2019-11-25,Hyderabad,Miyapur,5628.0,26085780,86,1.78
2019-11-26,Chennai,Adyar,8349.0,40626234,59,3.43
2019-11-27,Mumbai,Thane,11043.0,44304516,69,7.96
2019-11-28,Hyderabad,Kukatpally,8662.0,20762814,66,13.15
2019-11-29,Mumbai,Thane,12444.0,24726228,90,1.14
2019-11-30,Chennai,OMR,9151.0,8217598,71,6.32
2019-12-01,Chennai,OMR,14410.0,64672080,99,8.14
2019-12-02,Bengaluru,HSR Layout,11633.0,20602043,92,13.33
2019-12-03,Chennai,Adyar,8070.0,14881080,73,8.01
2019-12-04,Hyderabad,Kondapur,8520.0,34173720,94,12.1
2019-12-05,Mumbai,Bandra,7633.0,32615809,42,2.0
2019-12-06,Chennai,Velachery,4955.0,5782485,47,3.52
2019-12-07,Bengaluru,Whitefield,7649.0,11810056,57,4.96
2019-12-08,Pune,Hinjewadi,8252.0,41053700,90,1.68
2019-12-09,Pune,Wakad,4980.0,4447140,87,13.07
2019-12-10,Bengaluru,HSR Layout,11814.0,6119652,50,5.57
2019-12-11,Mumbai,Thane,10287.0,40623363,46,9.78
2019-12-12,Hyderabad,Jubilee Hills,8387.0,25496480,75,4.1
2019-12-13,Mumbai,Andheri,11056.0,6235584,94,0.31
2019-12-14,Bengaluru,Whitefield,5846.0,20092702,80,7.17
2019-12-15,Chennai,Velachery,5854.0,17128804,78,14.01
2019-12-16,Bengaluru,Whitefield,6251.0,16696421,97,2.17
2019-12-17,Mumbai,Andheri,5021.0,10870465,53,3.2
2019-12-18,Chennai,Adyar,11781.0,41374872,70,13.89
2019-12-19,Mumbai,Andheri,10869.0,15868740,88,6.48
2019-12-20,Mumbai,Thane,7500.0,15315000,45,8.67
2019-12-21,Pune,Baner,4621.0,7291938,69,1.02
2019-12-22,Pune,Baner,4587.0,10063878,68,9.81
2019-12-23,Pune,Hinjewadi,9653.0,26671239,41,13.77
2019-12-24,Chennai,Velachery,5122.0,5828836,99,7.9
2019-12-25,Pune,Kharadi,9035.0,22994075,46,8.39
2019-12-26,Chennai,OMR,12760.0,7400800,72,3.47
2019-12-27,Bengaluru,Indiranagar,11366.0,45054824,65,14.06
2019-12-28,Hyderabad,Madhapur,4710.0,5892210,63,1.11
2019-12-29,Bengaluru,Electronic City,13260.0,11655540,40,0.09
2019-12-30,Chennai,OMR,5394.0,12427776,77,12.71
2019-12-31,Mumbai,Andheri,13226.0,26954588,51,2.9
2020-01-01,Bengaluru,Whitefield,6271.0,17220166,78,0.41
2020-01-02,Hyderabad,Jubilee Hills,5706.0,5580468,100,12.45
2020-01-03,Hyderabad,Kukatpally,5035.0,2698760,97,3.79
2020-01-04,Pune,Kharadi,11206.0,21392254,78,7.12
2020-01-05,Mumbai,Thane,6314.0,19882786,45,4.06
2020-01-06,Chennai,OMR,7619.0,23771280,52,7.83
2020-01-07,Hyderabad,Gachibowli,10650.0,34772250,100,1.13
2020-01-08,Pune,Wakad,7054.0,30127634,86,5.66
2020-01-09,Pune,Hinjewadi,12799.0,57864279,42,-1.12
2020-01-10,Chennai,Velachery,8846.0,30589468,60,8.78
2020-01-11,Mumbai,Powai,7878.0,6869616,90,0.97
2020-01-12,Pune,Kharadi,5972.0,23678980,95,6.48
2020-01-13,Mumbai,Powai,12416.0,47329792,100,10.41
2020-01-14,Mumbai,Andheri,9583.0,5931877,67,-1.92
2020-01-15,Pune,Hinjewadi,11318.0,10684192,58,4.69
2020-01-16,Mumbai,Thane,5807.0,5510843,55,7.84
2020-01-17,Hyderabad,Jubilee Hills,8926.0,44397924,69,2.97
2020-01-18,Mumbai,Bandra,12466.0,24470758,49,3.25
2020-01-19,Hyderabad,Gachibowli,5809.0,6761676,84,10.4
2020-01-20,Mumbai,Thane,9883.0,24697617,40,2.54
2020-01-21,Pune,Kharadi,13148.0,58390268,85,0.27
2020-01-22,Bengaluru,Electronic City,13737.0,35674989,72,6.49
2020-01-23,Mumbai,Powai,13989.0,44974635,100,14.45
2020-01-24,Hyderabad,Jubilee Hills,11625.0,54067875,94,11.67
2020-01-25,Chennai,Velachery,5934.0,22460190,87,-0.87
2020-01-26,Hyderabad,Gachibowli,14308.0,59349584,61,2.66
2020-01-27,Pune,Kharadi,4097.0,4977855,83,7.1
2020-01-28,Bengaluru,Indiranagar,11218.0,16927962,96,11.34
2020-01-29,Bengaluru,Electronic City,7142.0,29746430,69,0.75
2020-01-30,Hyderabad,Kondapur,12890.0,63225450,79,9.97
2020-01-31,Pune,Baner,12602.0,42682974,73,7.55
2020-02-01,Mumbai,Andheri,7938.0,4286520,100,7.9
2020-02-02,Mumbai,Powai,9953.0,39971248,46,4.7
2020-02-03,Mumbai,Powai,14612.0,52720096,78,4.67
2020-02-04,Pune,Kharadi,14668.0,47318968,49,5.55
2020-02-05,Bengaluru,Electronic City,4254.0,15501576,47,10.76
2020-02-06,Chennai,Anna Nagar,4200.0,18954600,96,-0.18
2020-02-07,Hyderabad,Gachibowli,6719.0,12436869,44,2.47
2020-02-08,Chennai,Velachery,7211.0,6677386,76,9.36
2020-02-09,Bengaluru,Whitefield,5026.0,11011966,69,0.35
2020-02-10,Hyderabad,Kondapur,10678.0,29407212,54,14.68
2020-02-11,Chennai,Adyar,6198.0,16083810,89,10.48
2020-02-12,Bengaluru,HSR Layout,13158.0,23802822,59,14.91
2020-02-13,Bengaluru,Indiranagar,11598.0,22442130,65,10.24
2020-02-14,Hyderabad,Madhapur,13722.0,56767914,69,3.66
2020-02-15,Bengaluru,Whitefield,7739.0,30344619,49,8.44
2020-02-16,Chennai,Adyar,10243.0,33105376,98,-1.81
2020-02-17,Hyderabad,Kondapur,5726.0,14732998,48,2.66
2020-02-18,Mumbai,Thane,14142.0,68970534,46,-0.04
2020-02-19,Mumbai,Thane,10266.0,23468076,92,3.88
2020-02-20,Chennai,Adyar,12084.0,14766648,88,8.58
2020-02-21,Bengaluru,HSR Layout,9128.0,40975592,45,5.03
2020-02-22,Chennai,Velachery,6886.0,13820202,97,10.55
2020-02-23,Mumbai,Bandra,6621.0,10130130,55,9.6
2020-02-24,Chennai,OMR,8163.0,18709596,68,0.29
2020-02-25,Hyderabad,Banjara Hills,14354.0,71396796,92,13.88
2020-02-26,Hyderabad,Banjara Hills,6667.0,26634665,45,-0.14
2020-02-27,Hyderabad,Jubilee Hills,7156.0,7299120,93,2.5
2020-02-28,Pune,Wakad,7038.0,13597416,94,12.93
2020-02-29,Hyderabad,Gachibowli,8017.0,12193857,41,5.44
2020-03-01,Chennai,Velachery,4208.0,12851232,49,6.75
2020-03-02,Bengaluru,HSR Layout,6532.0,17753976,42,-1.83
2020-03-03,Chennai,OMR,13710.0,40225140,54,12.91
2020-03-04,Pune,Hinjewadi,9438.0,37308414,43,14.23
2020-03-05,Pune,Baner,9937.0,35663893,71,-1.12
2020-03-06,Chennai,Anna Nagar,4053.0,14858298,67,0.95
2020-03-07,Bengaluru,HSR Layout,7047.0,9485262,90,10.6
2020-03-08,Pune,Baner,10250.0,34747500,91,6.79
2020-03-09,Hyderabad,Kondapur,14037.0,21967905,99,-0.59
2020-03-10,Bengaluru,Indiranagar,9786.0,33879132,54,-0.84
2020-03-11,Chennai,OMR,5221.0,17192753,87,10.67
2020-03-12,Bengaluru,Whitefield,4062.0,17726568,88,-0.08
2020-03-13,Mumbai,Bandra,8929.0,44528923,63,11.91
2020-03-14,Bengaluru,HSR Layout,8641.0,7984284,80,11.93
2020-03-15,Mumbai,Bandra,6473.0,14324749,92,1.49
2020-03-16,Bengaluru,Electronic City,13727.0,7769482,89,6.24
2020-03-17,Hyderabad,Kondapur,14256.0,33658416,96,-0.64
2020-03-18,Chennai,Velachery,8259.0,22489257,62,3.84
2020-03-19,Pune,Hinjewadi,8522.0,15748656,61,11.04
2020-03-20,Chennai,Anna Nagar,9570.0,25245660,87,11.84
2020-03-21,Mumbai,Powai,14915.0,22044370,55,4.15
2020-03-22,Chennai,Anna Nagar,13165.0,57741690,77,-0.98
2020-03-23,Bengaluru,HSR Layout,7702.0,38463788,59,12.61
2020-03-24,Chennai,Adyar,12638.0,19361416,44,13.42
2020-03-25,Mumbai,Bandra,8749.0,14654575,65,-1.23
2020-03-26,Pune,Hinjewadi,6690.0,30466260,92,3.22
2020-03-27,Chennai,Adyar,6406.0,20403110,56,-1.34
2020-03-28,Hyderabad,Kukatpally,8249.0,8150012,97,2.64
2020-03-29,Hyderabad,Miyapur,6020.0,19438580,99,5.33
2020-03-30,Hyderabad,Jubilee Hills,11405.0,48151910,63,1.18
2020-03-31,Chennai,Adyar,14913.0,37282500,88,11.75
2020-04-01,Mumbai,Thane,8878.0,23322506,45,6.02
2020-04-02,Pune,Hinjewadi,5567.0,17959142,74,1.7
2020-04-03,Hyderabad,Madhapur,5678.0,16182300,78,7.76
2020-04-04,Chennai,Adyar,13853.0,43997128,88,6.34
2020-04-05,Hyderabad,Gachibowli,5342.0,16613620,91,13.45
2020-04-06,Mumbai,Thane,8825.0,9636900,76,6.89
2020-04-07,Mumbai,Powai,12934.0,54594414,90,10.12
2020-04-08,Bengaluru,Whitefield,9339.0,27998322,55,-1.38
2020-04-09,Hyderabad,Jubilee Hills,9064.0,40797064,54,12.94
2020-04-10,Chennai,OMR,10988.0,32315708,55,3.46
2020-04-11,Hyderabad,Kukatpally,8427.0,22727619,86,8.71
2020-04-12,Hyderabad,Gachibowli,8075.0,18685550,58,9.23
2020-04-13,Pune,Hinjewadi,5438.0,13850586,68,10.35
2020-04-14,Bengaluru,HSR Layout,5371.0,7304560,80,3.96
2020-04-15,Pune,Kharadi,6658.0,5213214,76,0.17
2020-04-16,Mumbai,Bandra,4421.0,5190254,83,-0.04
2020-04-17,Mumbai,Thane,7072.0,11725376,41,-0.94
2020-04-18,Chennai,OMR,4765.0,3535630,49,14.05
2020-04-19,Pune,Hinjewadi,13419.0,44296119,68,0.19
2020-04-20,Pune,Hinjewadi,4062.0,3797970,42,8.66
2020-04-21,Chennai,Anna Nagar,11211.0,11625807,57,3.13
2020-04-22,Mumbai,Powai,6668.0,19870640,57,4.26
2020-04-23,Pune,Wakad,11212.0,17031028,59,3.67
2020-04-24,Pune,Wakad,10838.0,31007518,97,12.44
2020-04-25,Hyderabad,Gachibowli,11896.0,48714120,57,3.77
2020-04-26,Bengaluru,Electronic City,6118.0,3995054,54,12.52
2020-04-27,Bengaluru,Indiranagar,9714.0,38282874,66,12.25
2020-04-28,Chennai,OMR,11212.0,27592732,91,0.94
2020-04-29,Mumbai,Powai,4100.0,7101200,58,-0.04
2020-04-30,Mumbai,Powai,10407.0,24373194,67,7.68
2020-05-01,Hyderabad,Gachibowli,4658.0,17034306,62,6.17
2020-05-02,Bengaluru,Electronic City,13679.0,41652555,63,12.16
2020-05-03,Pune,Kharadi,5741.0,17332079,75,5.41
2020-05-04,Bengaluru,HSR Layout,10136.0,21528864,72,11.64
2020-05-05,Chennai,Anna Nagar,11275.0,9076375,85,12.08
2020-05-06,Mumbai,Andheri,9611.0,9514890,85,6.28
2020-05-07,Pune,Hinjewadi,12581.0,20469287,62,13.25
2020-05-08,Pune,Baner,13200.0,16737600,90,12.35
2020-05-09,Mumbai,Bandra,11119.0,7405254,98,9.28
2020-05-10,Chennai,Adyar,11227.0,41775667,96,7.23
2020-05-11,Chennai,OMR,14867.0,36171411,52,2.88
2020-05-12,Hyderabad,Miyapur,5902.0,4072380,48,-0.98
2020-05-13,Pune,Baner,14380.0,9648980,53,2.67
2020-05-14,Pune,Hinjewadi,9795.0,22861530,96,4.04
2020-05-15,Pune,Wakad,9408.0,16567488,95,3.19
2020-05-16,Hyderabad,Banjara Hills,4798.0,20453874,48,14.76
2020-05-17,Pune,Wakad,13348.0,30420092,48,9.07
2020-05-18,Hyderabad,Banjara Hills,8090.0,16875740,74,4.02
2020-05-19,Bengaluru,Whitefield,12640.0,37553440,52,6.29
2020-05-20,Hyderabad,Kondapur,4666.0,12364900,97,-1.35
2020-05-21,Mumbai,Bandra,5818.0,11961808,80,7.52
2020-05-22,Hyderabad,Kukatpally,11836.0,39899156,64,10.66
2020-05-23,Chennai,Adyar,4224.0,8321280,57,9.77
2020-05-24,Pune,Baner,6067.0,17266682,62,3.23
2020-05-25,Pune,Wakad,14519.0,22693197,90,1.02
2020-05-26,Chennai,Velachery,14871.0,74087322,76,5.54
2020-05-27,Mumbai,Bandra,4801.0,23596915,82,1.88
2020-05-28,Pune,Baner,8657.0,20231409,49,12.56
2020-05-29,Mumbai,Thane,12230.0,31504480,69,5.82
2020-05-30,Mumbai,Bandra,9974.0,35427648,59,5.12
2020-05-31,Mumbai,Powai,7566.0,20019636,93,9.4
2020-06-01,Mumbai,Andheri,5894.0,23929640,91,1.99
2020-06-02,Bengaluru,Indiranagar,4464.0,17114976,49,5.11
2020-06-03,Bengaluru,HSR Layout,7787.0,30190199,92,3.25
2020-06-04,Chennai,Velachery,12831.0,31808049,79,9.29
2020-06-05,Mumbai,Powai,4064.0,5165344,81,14.39
2020-06-06,Mumbai,Thane,11447.0,40064500,98,11.76
2020-06-07,Hyderabad,Jubilee Hills,4153.0,9842610,92,-0.63
2020-06-08,Mumbai,Bandra,7173.0,29861199,75,2.19
2020-06-09,Chennai,Velachery,13068.0,32983632,87,8.13
2020-06-10,Pune,Hinjewadi,6048.0,19262880,58,0.81
2020-06-11,Bengaluru,Electronic City,8376.0,21316920,43,-1.78
2020-06-12,Pune,Baner,7228.0,14911364,98,6.62
2020-06-13,Hyderabad,Madhapur,11871.0,29155176,77,1.85
2020-06-14,Hyderabad,Miyapur,5198.0,9236846,89,9.68
2020-06-15,Mumbai,Bandra,6054.0,3420510,53,9.01
2020-06-16,Bengaluru,Electronic City,7406.0,35341432,52,12.89
2020-06-17,Mumbai,Thane,9598.0,26509676,93,4.81
2020-06-18,Pune,Hinjewadi,4577.0,15291757,57,3.75
2020-06-19,Mumbai,Bandra,11304.0,27807840,55,-0.68
2020-06-20,Mumbai,Bandra,8321.0,13180464,44,0.19
2020-06-21,Chennai,Adyar,5167.0,8752898,57,6.18
2020-06-22,Mumbai,Andheri,8102.0,20797834,94,4.01
2020-06-23,Hyderabad,Miyapur,14230.0,22440710,91,1.05
2020-06-24,Hyderabad,Madhapur,12453.0,33000450,55,2.72
2020-06-25,Hyderabad,Banjara Hills,8485.0,25421060,45,1.98
2020-06-26,Bengaluru,Electronic City,14631.0,61757451,50,-0.04
2020-06-27,Pune,Kharadi,4209.0,16124679,90,14.76
2020-06-28,Mumbai,Powai,10720.0,17559360,84,6.3
2020-06-29,Pune,Kharadi,14715.0,55799280,100,11.2
2020-06-30,Hyderabad,Gachibowli,13775.0,66202650,97,5.24
2020-07-01,Chennai,Anna Nagar,14466.0,35962476,66,-1.96
2020-07-02,Mumbai,Thane,7196.0,8253812,92,-0.59
2020-07-03,Bengaluru,Indiranagar,7047.0,7836264,88,13.9
2020-07-04,Chennai,Anna Nagar,10555.0,25416440,79,-0.71
2020-07-05,Mumbai,Andheri,6396.0,10719696,64,9.4
2020-07-06,Hyderabad,Kondapur,6037.0,20344690,98,5.26
2020-07-07,Pune,Hinjewadi,11505.0,48090900,80,10.51
2020-07-08,Chennai,Adyar,7610.0,25630480,66,11.38
2020-07-09,Mumbai,Thane,14300.0,52052000,76,10.66
2020-07-10,Hyderabad,Gachibowli,12890.0,11588110,61,1.61
2020-07-11,Bengaluru,HSR Layout,6798.0,24894276,83,12.31
2020-07-12,Bengaluru,Indiranagar,9117.0,7676514,45,7.5
2020-07-13,Bengaluru,Whitefield,6172.0,14886864,85,9.25
2020-07-14,Pune,Wakad,14855.0,28283920,72,12.06
2020-07-15,Pune,Baner,9545.0,20101770,89,10.94
2020-07-16,Chennai,Anna Nagar,8085.0,6322470,50,7.55
2020-07-17,Chennai,Velachery,7469.0,6669817,80,7.97
2020-07-18,Mumbai,Powai,14097.0,68849748,42,9.25
2020-07-19,Chennai,Velachery,8847.0,5193189,86,1.85
2020-07-20,Mumbai,Powai,10083.0,36470211,64,7.67
2020-07-21,Hyderabad,Gachibowli,10409.0,40563873,89,-0.83
2020-07-22,Bengaluru,Indiranagar,10287.0,21499830,58,11.81
2020-07-23,Bengaluru,Whitefield,8270.0,8584260,51,1.48
2020-07-24,Mumbai,Thane,6173.0,28266167,85,7.9
2020-07-25,Pune,Baner,6416.0,27338576,80,11.22
2020-07-26,Mumbai,Thane,11829.0,38598027,50,1.74
2020-07-27,Chennai,Adyar,11450.0,32117250,64,13.78
2020-07-28,Hyderabad,Jubilee Hills,12580.0,55087820,51,14.57
2020-07-29,Hyderabad,Madhapur,10062.0,21472308,48,7.31
2020-07-30,Hyderabad,Madhapur,5058.0,17096040,83,1.8
2020-07-31,Hyderabad,Kukatpally,13128.0,13469328,43,-0.44
2020-08-01,Mumbai,Powai,5873.0,15886465,64,4.14
2020-08-02,Pune,Hinjewadi,14796.0,8877600,49,13.03
2020-08-03,Chennai,Adyar,8080.0,14148080,77,14.86
2020-08-04,Pune,Baner,6453.0,5801247,56,4.55
2020-08-05,Pune,Wakad,10799.0,22451121,96,13.23
2020-08-06,Hyderabad,Kukatpally,8815.0,9423235,86,2.92
2020-08-07,Chennai,Velachery,6518.0,25407164,66,11.32
2020-08-08,Hyderabad,Jubilee Hills,6152.0,5592168,43,5.65
2020-08-09,Hyderabad,Gachibowli,11535.0,54168360,56,9.27
2020-08-10,Hyderabad,Banjara Hills,12682.0,37170942,64,-1.84
2020-08-11,Hyderabad,Miyapur,6578.0,5775484,92,8.15
2020-08-12,Pune,Wakad,10659.0,40216407,50,8.11
2020-08-13,Mumbai,Thane,9656.0,37252848,72,2.14
2020-08-14,Mumbai,Andheri,14586.0,46864818,53,12.61
2020-08-15,Hyderabad,Kukatpally,4495.0,8477570,48,5.91
2020-08-16,Mumbai,Bandra,4568.0,4855784,45,1.64
2020-08-17,Pune,Hinjewadi,6075.0,24998625,68,8.65
2020-08-18,Mumbai,Thane,12036.0,17067048,92,7.78
2020-08-19,Pune,Baner,12919.0,14288414,70,12.25
2020-08-20,Hyderabad,Banjara Hills,14193.0,28911141,86,8.95
2020-08-21,Hyderabad,Miyapur,12031.0,12584426,98,6.87
2020-08-22,Chennai,Velachery,10363.0,22529162,92,1.52
2020-08-23,Bengaluru,HSR Layout,10372.0,27423568,60,8.76
2020-08-24,Chennai,Adyar,8758.0,23488956,54,7.62
2020-08-25,Mumbai,Powai,7616.0,37577344,86,3.32
2020-08-26,Bengaluru,Indiranagar,14746.0,45786330,77,11.19
2020-08-27,Mumbai,Bandra,7258.0,4180608,76,6.35
2020-08-28,Pune,Baner,8366.0,20689118,41,-1.35
2020-08-29,Bengaluru,Indiranagar,6794.0,15007946,51,8.69
2020-08-30,Bengaluru,Indiranagar,11313.0,12489552,78,2.55
2020-08-31,Bengaluru,Electronic City,5596.0,6122024,55,2.12
2020-09-01,Pune,Wakad,12557.0,50968863,68,8.11
2020-09-02,Hyderabad,Kondapur,7483.0,24821111,87,14.94
2020-09-03,Bengaluru,HSR Layout,8101.0,10353078,79,13.01
2020-09-04,Pune,Hinjewadi,14424.0,64691640,51,12.16
2020-09-05,Mumbai,Powai,12445.0,38828400,81,7.37
2020-09-06,Mumbai,Thane,12378.0,14308968,46,3.77
2020-09-07,Hyderabad,Miyapur,14878.0,68661970,59,0.8
2020-09-08,Chennai,Velachery,12160.0,58939520,68,4.21
2020-09-09,Bengaluru,Whitefield,5104.0,11060368,88,9.51
2020-09-10,Hyderabad,Kukatpally,9423.0,33253767,86,11.05
2020-09-11,Pune,Baner,9122.0,24282764,48,6.86
2020-09-12,Bengaluru,HSR Layout,9929.0,36081986,43,10.58
2020-09-13,Chennai,Velachery,9393.0,10924059,100,-1.1
2020-09-14,Hyderabad,Gachibowli,10716.0,23135844,55,6.27
2020-09-15,Chennai,OMR,11009.0,27753689,68,10.81
2020-09-16,Chennai,Adyar,4492.0,11539948,59,7.78
2020-09-17,Hyderabad,Gachibowli,14075.0,58481625,42,10.56
2020-09-18,Bengaluru,Whitefield,4285.0,5681910,89,13.06
2020-09-19,Chennai,Velachery,9451.0,24156756,84,10.44
2020-09-20,Mumbai,Thane,12420.0,37235160,75,1.76
2020-09-21,Hyderabad,Gachibowli,7056.0,32140080,82,0.08
2020-09-22,Mumbai,Bandra,13127.0,35140979,45,8.67
2020-09-23,Hyderabad,Miyapur,14861.0,17223899,75,-1.55
2020-09-24,Mumbai,Bandra,9296.0,18489744,61,10.44
2020-09-25,Pune,Kharadi,10438.0,39048558,79,-0.72
2020-09-26,Pune,Kharadi,10845.0,48184335,75,12.55
2020-09-27,Pune,Hinjewadi,4680.0,18640440,45,0.38
2020-09-28,Chennai,OMR,11444.0,28003468,57,12.98
2020-09-29,Chennai,OMR,6432.0,26667072,51,7.28
2020-09-30,Hyderabad,Kukatpally,8481.0,4435563,94,5.76
2020-10-01,Chennai,OMR,13006.0,29653680,46,-0.77
2020-10-02,Chennai,Adyar,7667.0,25270432,100,-1.94
2020-10-03,Mumbai,Thane,7764.0,30419352,75,9.72
2020-10-04,Pune,Hinjewadi,5944.0,10122632,72,12.25
2020-10-05,Hyderabad,Gachibowli,14296.0,53309784,60,0.59
2020-10-06,Bengaluru,Whitefield,5278.0,12804428,60,13.45
2020-10-07,Chennai,OMR,12503.0,26356324,78,2.44
2020-10-08,Chennai,Adyar,6069.0,3574641,77,4.34
2020-10-09,Mumbai,Bandra,9541.0,5753223,76,2.87
2020-10-10,Bengaluru,Whitefield,10872.0,37758456,58,4.44
2020-10-11,Hyderabad,Gachibowli,11534.0,40968768,79,10.11
2020-10-12,Pune,Kharadi,10668.0,8257032,61,7.11
2020-10-13,Chennai,OMR,14078.0,26762278,100,-1.54
2020-10-14,Pune,Wakad,8210.0,15393750,65,14.88
2020-10-15,Mumbai,Bandra,10514.0,10661196,82,3.92
2020-10-16,Bengaluru,Electronic City,6103.0,25510540,74,5.12
2020-10-17,Chennai,Adyar,6388.0,4120260,43,3.56
2020-10-18,Bengaluru,Electronic City,13395.0,59380035,95,7.74
2020-10-19,Bengaluru,Indiranagar,14010.0,39452160,45,2.07
2020-10-20,Bengaluru,Whitefield,12566.0,43855340,70,7.83
2020-10-21,Bengaluru,Indiranagar,13593.0,39066282,71,1.53
