Listing_ID,City,Locality,Price_INR,Area_sqft,BHK,Posted_Date,Status
4891,Hyderabad,Jubilee Hills,25875759,1847,4,2026-07-09,Pending
4892,Bengaluru,Electronic City,42071097,4616,2,2026-06-22,Pending
4893,Pune,Wakad,8150080,770,1,2026-04-16,Sold
4894,Bengaluru,Electronic City,19897699,4408,3,2026-06-17,Available
4895,Pune,Baner,15514225,1355,3,2026-06-10,Sold
4896,Chennai,Adyar,4703264,596,5,2026-06-23,Pending
4897,Pune,Kharadi,39009179,3895,5,2026-05-19,Pending
4898,Bengaluru,Whitefield,4076358,725,4,2026-05-28,Available
4899,Mumbai,Powai,9883728,690,3,2026-06-08,Pending
4900,Pune,Kharadi,10927056,1079,3,2026-05-03,Pending
4901,Hyderabad,Banjara Hills,26684878,4536,2,2026-06-22,Sold
4902,Hyderabad,Miyapur,32469625,3836,3,2026-05-23,Available
4903,Chennai,Anna Nagar,21435700,2855,4,2026-06-14,Sold
4904,Pune,Wakad,7385800,1429,2,2026-04-28,Available
4905,Hyderabad,Jubilee Hills,31319869,4752,1,2026-04-30,Sold
4906,Chennai,Adyar,21589898,2433,4,2026-06-09,Sold
4907,Pune,Baner,8293327,959,1,2026-05-10,Sold
4908,Mumbai,Bandra,39879125,3504,1,2026-05-19,Available
4909,Bengaluru,HSR Layout,23374313,3804,1,2026-05-23,Available
4910,Pune,Kharadi,20297858,1407,5,2026-06-04,Pending
4911,Chennai,Adyar,38860492,4563,1,2026-06-06,Available
4912,Mumbai,Bandra,36247066,4712,5,2026-06-18,Pending
4913,Chennai,Adyar,20713537,3982,3,2026-04-26,Sold
4914,Hyderabad,Kondapur,25864055,4505,5,2026-05-16,Pending
4915,Pune,Kharadi,4868529,547,1,2026-04-14,Available
4916,Bengaluru,Whitefield,28935675,4083,5,2026-06-27,Pending
4917,Chennai,Anna Nagar,40451690,3914,2,2026-05-23,Sold
4918,Hyderabad,Jubilee Hills,28156631,2835,3,2026-05-30,Sold
4919,Pune,Kharadi,44217831,3464,4,2026-07-04,Available
4920,Hyderabad,Jubilee Hills,34735813,2482,5,2026-06-19,Available
4921,Mumbai,Andheri,13334352,950,2,2026-06-12,Sold
4922,Chennai,Adyar,20055178,4477,1,2026-05-25,Pending
4923,Mumbai,Thane,17320518,1933,1,2026-06-28,Sold
4924,Chennai,Velachery,22493074,1967,5,2026-05-31,Available
4925,Bengaluru,Electronic City,21075843,3043,2,2026-06-25,Available
4926,Bengaluru,HSR Layout,16261778,4093,4,2026-05-08,Sold
4927,Bengaluru,HSR Layout,16160779,2599,3,2026-04-12,Available
4928,Mumbai,Thane,25103160,2971,5,2026-04-15,Available
4929,Pune,Hinjewadi,47402326,4700,2,2026-07-02,Sold
4930,Pune,Baner,50579545,4939,1,2026-06-17,Pending
4931,Mumbai,Andheri,29309150,3207,5,2026-04-24,Pending
4932,Hyderabad,Kukatpally,48064880,3310,3,2026-05-26,Sold
4933,Mumbai,Andheri,34214709,4601,3,2026-06-30,Pending
4934,Chennai,OMR,6481684,864,1,2026-04-29,Available
4935,Mumbai,Bandra,30614096,2569,2,2026-06-04,Sold
4936,Chennai,OMR,30551885,3963,4,2026-04-24,Sold
4937,Pune,Wakad,35600717,4595,2,2026-04-26,Sold
4938,Chennai,OMR,3081069,627,2,2026-05-06,Sold
4939,Bengaluru,HSR Layout,31712815,2154,4,2026-05-04,Available
4940,Hyderabad,Kondapur,50454170,4048,5,2026-06-24,Available
4941,Mumbai,Andheri,19195723,1848,5,2026-05-11,Available
4942,Hyderabad,Miyapur,30164370,2879,5,2026-05-06,Pending
4943,Chennai,Velachery,14168103,2434,4,2026-05-31,Available
4944,Bengaluru,HSR Layout,11310169,1050,1,2026-04-19,Pending
4945,Mumbai,Powai,8386216,544,5,2026-04-21,Sold
4946,Chennai,Anna Nagar,39336702,4817,2,2026-05-03,Sold
4947,Hyderabad,Miyapur,15942425,2167,3,2026-06-26,Sold
4948,Pune,Baner,44549560,4009,4,2026-06-10,Sold
4949,Mumbai,Powai,17081091,2378,5,2026-04-10,Sold
4950,Pune,Wakad,26628776,3471,2,2026-06-27,Pending
4951,Hyderabad,Madhapur,4789896,973,4,2026-05-13,Available
4952,Hyderabad,Banjara Hills,18624521,1997,1,2026-06-08,Pending
4953,Chennai,Adyar,19425458,2163,5,2026-04-19,Pending
4954,Pune,Hinjewadi,51446438,3522,1,2026-06-21,Sold
4955,Hyderabad,Kukatpally,20233587,3008,4,2026-04-24,Sold
4956,Hyderabad,Gachibowli,12417515,2168,2,2026-05-24,Available
4957,Mumbai,Powai,9676932,886,3,2026-07-05,Sold
4958,Hyderabad,Miyapur,13830477,1748,2,2026-06-11,Pending
4959,Mumbai,Thane,19012920,3714,4,2026-05-13,Available
4960,Chennai,OMR,46088631,4848,2,2026-06-23,Sold
4961,Bengaluru,HSR Layout,21059867,3837,1,2026-05-10,Available
4962,Hyderabad,Jubilee Hills,28834621,4488,4,2026-04-20,Available
4963,Chennai,Adyar,27122558,4051,3,2026-07-07,Available
4964,Mumbai,Powai,22056130,4160,5,2026-05-19,Pending
4965,Mumbai,Powai,6257002,588,3,2026-05-28,Pending
4966,Mumbai,Andheri,51882584,4991,4,2026-04-19,Available
4967,Chennai,Adyar,53672136,4566,5,2026-04-24,Sold
4968,Mumbai,Thane,33873325,4913,1,2026-06-19,Sold
4969,Mumbai,Andheri,39351770,4760,1,2026-04-19,Available
4970,Hyderabad,Miyapur,27426435,2411,2,2026-04-10,Available
4971,Bengaluru,Indiranagar,12289211,1091,5,2026-04-19,Sold
4972,Chennai,Anna Nagar,9988618,2352,4,2026-05-06,Pending
4973,Mumbai,Powai,34172257,3141,2,2026-05-20,Pending
4974,Pune,Baner,17457484,3746,2,2026-07-05,Pending
4975,Hyderabad,Madhapur,25777583,3081,4,2026-06-13,Sold
4976,Mumbai,Powai,70999215,4895,4,2026-04-11,Sold
4977,Bengaluru,Electronic City,42696491,4012,3,2026-06-12,Available
4978,Pune,Kharadi,6758122,1332,1,2026-05-30,Available
4979,Bengaluru,Indiranagar,14859403,2823,1,2026-05-22,Available
4980,Hyderabad,Kondapur,4811355,721,5,2026-05-26,Pending
4981,Hyderabad,Banjara Hills,39045584,3990,3,2026-04-27,Sold
4982,Bengaluru,HSR Layout,13697231,2118,1,2026-06-11,Sold
4983,Pune,Baner,54089468,4553,3,2026-04-11,Available
4984,Bengaluru,HSR Layout,10711142,2439,1,2026-04-25,Available
4985,Pune,Wakad,44547592,3277,1,2026-06-27,Sold
4986,Mumbai,Andheri,14326280,2647,1,2026-07-09,Pending
4987,Mumbai,Bandra,55561228,4714,1,2026-07-03,Sold
4988,Pune,Kharadi,37594019,2618,4,2026-06-28,Pending
4989,Pune,Hinjewadi,43789448,3704,4,2026-05-03,Available
4990,Hyderabad,Kukatpally,33266090,4740,3,2026-04-28,Available
4991,Bengaluru,Indiranagar,40103343,3849,4,2026-06-09,Sold
4992,Bengaluru,Indiranagar,23365330,4446,2,2026-07-08,Sold
4993,Hyderabad,Kukatpally,29784068,4312,4,2026-06-25,Available
4994,Chennai,Adyar,26742481,3636,3,2026-06-13,Available
4995,Bengaluru,Indiranagar,37211369,4213,4,2026-06-01,Pending
4996,Chennai,Velachery,11081468,1593,2,2026-04-15,Sold
4997,Hyderabad,Miyapur,5808255,500,1,2026-07-08,Pending
4998,Mumbai,Thane,33170282,2354,4,2026-06-25,Sold
4999,Mumbai,Thane,37839432,2750,2,2026-05-10,Available
5000,Mumbai,Thane,11421302,1314,4,2026-06-28,Pending
5001,Chennai,Adyar,15293633,2354,1,2026-04-20,Pending
5002,Chennai,Anna Nagar,22866205,2793,1,2026-06-26,Pending
5003,Mumbai,Andheri,5810430,1444,4,2026-06-06,Available
5004,Pune,Hinjewadi,27460147,2239,3,2026-04-21,Sold
5005,Hyderabad,Banjara Hills,36840926,4712,5,2026-05-31,Available
5006,Hyderabad,Jubilee Hills,24300330,3563,1,2026-04-26,Sold
5007,Bengaluru,Indiranagar,19724797,3780,4,2026-04-22,Pending
5008,Chennai,OMR,16549302,2648,4,2026-05-20,Sold
5009,Mumbai,Powai,18982487,2019,5,2026-06-22,Pending
5010,Chennai,OMR,23271837,2498,5,2026-05-31,Pending
5011,Hyderabad,Kondapur,17704991,3982,3,2026-04-14,Sold
5012,Mumbai,Powai,10760113,1033,3,2026-04-28,Pending
5013,Chennai,Adyar,6249723,811,5,2026-06-06,Available
5014,Mumbai,Bandra,37452295,3556,1,2026-06-16,Available
5015,Hyderabad,Gachibowli,9625946,1151,3,2026-05-08,Available
5016,Hyderabad,Banjara Hills,22411300,2849,3,2026-06-15,Available
5017,Pune,Kharadi,32062724,2975,3,2026-06-17,Pending
5018,Mumbai,Thane,13444846,2490,1,2026-06-03,Sold
5019,Chennai,Velachery,19618233,3871,4,2026-04-24,Available
5020,Hyderabad,Gachibowli,71624485,4959,5,2026-05-07,Pending
5021,Bengaluru,Electronic City,25085191,4350,5,2026-06-03,Pending
5022,Hyderabad,Jubilee Hills,31742809,4835,2,2026-05-29,Pending
5023,Hyderabad,Gachibowli,22018146,4503,2,2026-04-24,Pending
5024,Chennai,Anna Nagar,20189092,1520,3,2026-06-06,Sold
5025,Chennai,Anna Nagar,16205108,1642,4,2026-04-13,Sold
5026,Mumbai,Andheri,7990456,1654,3,2026-06-11,Pending
5027,Chennai,Velachery,39458225,3471,3,2026-06-25,Pending
5028,Chennai,Adyar,35980972,4511,3,2026-06-29,Sold
5029,Hyderabad,Jubilee Hills,11490099,1580,3,2026-05-30,Sold
5030,Hyderabad,Gachibowli,48055092,4138,5,2026-05-19,Pending
5031,Chennai,Velachery,17666937,3068,3,2026-04-13,Available
5032,Pune,Baner,50519704,3414,2,2026-05-06,Pending
5033,Bengaluru,HSR Layout,38096421,3007,4,2026-06-12,Sold
5034,Bengaluru,Indiranagar,22231229,4337,4,2026-05-25,Sold
5035,Bengaluru,HSR Layout,15746459,3354,4,2026-05-07,Sold
5036,Mumbai,Powai,33511164,4777,2,2026-06-05,Pending
5037,Pune,Kharadi,32793621,2659,5,2026-04-19,Sold
5038,Mumbai,Powai,27389795,3642,1,2026-06-10,Pending
5039,Chennai,Anna Nagar,32851096,2311,3,2026-06-12,Available
5040,Chennai,Adyar,33840905,2277,1,2026-06-08,Pending
5041,Bengaluru,HSR Layout,11684626,1051,5,2026-04-10,Pending
5042,Hyderabad,Jubilee Hills,26079290,2615,5,2026-05-21,Available
5043,Bengaluru,HSR Layout,9822880,1322,4,2026-04-21,Sold
5044,Chennai,OMR,18208925,1859,2,2026-06-22,Sold
5045,Bengaluru,Whitefield,19609055,2501,2,2026-07-07,Pending
5046,Pune,Baner,29280053,4443,5,2026-04-12,Sold
5047,Pune,Baner,2036313,510,1,2026-07-01,Sold
5048,Chennai,Adyar,41063463,3066,5,2026-05-23,Available
5049,Bengaluru,Whitefield,34941450,2454,1,2026-05-17,Sold
5050,Hyderabad,Banjara Hills,11444257,1217,2,2026-05-21,Pending
5051,Hyderabad,Jubilee Hills,15312699,1182,4,2026-06-09,Available
5052,Mumbai,Powai,26663797,4562,3,2026-05-21,Sold
5053,Bengaluru,Indiranagar,27982200,3270,5,2026-05-02,Available
5054,Chennai,Anna Nagar,16326382,2073,5,2026-05-06,Sold
5055,Pune,Baner,19344373,2236,5,2026-05-09,Sold
5056,Pune,Wakad,10926052,852,1,2026-04-13,Sold
5057,Mumbai,Powai,37611213,2559,3,2026-05-08,Pending
5058,Pune,Wakad,10827625,1601,2,2026-05-16,Sold
5059,Hyderabad,Banjara Hills,57268361,4977,1,2026-06-25,Available
5060,Chennai,Anna Nagar,31859533,3087,5,2026-06-18,Sold
5061,Mumbai,Andheri,24067307,4181,4,2026-05-22,Pending
5062,Bengaluru,Electronic City,15312227,1486,4,2026-04-27,Sold
5063,Chennai,Velachery,22985753,1726,4,2026-04-20,Sold
5064,Pune,Wakad,10187883,743,4,2026-06-30,Sold
5065,Bengaluru,Indiranagar,6220599,626,1,2026-04-21,Pending
5066,Chennai,Velachery,8804363,649,4,2026-05-05,Sold
5067,Mumbai,Thane,15180683,1618,5,2026-05-27,Sold
5068,Hyderabad,Kukatpally,31231793,2492,1,2026-05-01,Pending
5069,Bengaluru,Indiranagar,4294614,878,1,2026-06-26,Pending
5070,Pune,Baner,19436315,1703,1,2026-06-03,Available
5071,Bengaluru,Electronic City,13748110,2019,1,2026-06-23,Pending
5072,Mumbai,Powai,17520847,4376,3,2026-07-03,Sold
5073,Bengaluru,Indiranagar,8365506,557,2,2026-04-28,Sold
5074,Chennai,Velachery,12641836,1829,5,2026-05-31,Available
5075,Chennai,Anna Nagar,12313551,2996,3,2026-05-27,Available
5076,Bengaluru,Electronic City,57393023,4871,5,2026-04-22,Pending
5077,Mumbai,Andheri,34476915,2606,2,2026-05-27,Available
5078,Mumbai,Powai,27022043,3762,5,2026-05-10,Sold
5079,Hyderabad,Miyapur,35623838,3771,3,2026-07-08,Pending
5080,Pune,Kharadi,36738778,3740,3,2026-06-16,Available
5081,Pune,Wakad,10948953,1344,3,2026-04-17,Pending
5082,Pune,Kharadi,16936149,2332,5,2026-06-26,Sold
5083,Mumbai,Andheri,18199655,1498,2,2026-05-25,Pending
5084,Pune,Baner,5380272,726,2,2026-05-25,Pending
5085,Bengaluru,HSR Layout,30424257,2675,4,2026-05-01,Pending
5086,Pune,Hinjewadi,53688370,4043,2,2026-06-01,Available
5087,Mumbai,Andheri,36070633,3154,5,2026-07-06,Available
5088,Bengaluru,Electronic City,21558748,3190,3,2026-05-20,Sold
5089,Bengaluru,HSR Layout,45378491,4699,3,2026-05-15,Pending
5090,Chennai,OMR,23172377,2760,5,2026-04-18,Pending
5091,Chennai,Adyar,26740715,2423,2,2026-05-06,Available
5092,Hyderabad,Banjara Hills,25147432,2717,1,2026-04-23,Available
5093,Chennai,Velachery,47536094,3614,3,2026-04-27,Sold
5094,Pune,Wakad,64665330,4848,1,2026-06-09,Sold
5095,Mumbai,Bandra,12342495,1008,2,2026-06-05,Sold
5096,Hyderabad,Gachibowli,19665564,1792,5,2026-06-19,Pending
5097,Chennai,Anna Nagar,16345779,2882,4,2026-06-02,Sold
5098,Hyderabad,Jubilee Hills,5079206,857,1,2026-04-13,Sold
5099,Mumbai,Andheri,37138987,4649,3,2026-05-19,Available
5100,Hyderabad,Banjara Hills,47278618,4531,2,2026-05-21,Available
5101,Hyderabad,Jubilee Hills,26538736,3586,5,2026-06-29,Pending
5102,Hyderabad,Kukatpally,34992756,4961,1,2026-04-19,Pending
5103,Pune,Baner,73684610,4897,1,2026-04-13,Available
5104,Pune,Kharadi,24404002,1835,5,2026-04-29,Available
5105,Pune,Kharadi,7370926,597,5,2026-05-12,Sold
5106,Pune,Kharadi,27170811,2170,3,2026-07-08,Sold
5107,Mumbai,Bandra,14687982,2101,2,2026-06-27,Available
5108,Bengaluru,Electronic City,14508282,1823,1,2026-05-18,Available
5109,Chennai,Adyar,39365198,3827,3,2026-06-16,Sold
5110,Mumbai,Thane,28381307,4997,4,2026-07-04,Available
5111,Mumbai,Powai,19666216,2500,5,2026-06-27,Sold
5112,Mumbai,Andheri,23851013,4883,4,2026-05-01,Available
5113,Chennai,Velachery,43305570,3798,4,2026-05-14,Pending
5114,Bengaluru,HSR Layout,20013754,3140,3,2026-06-28,Available
5115,Mumbai,Thane,9012245,1208,5,2026-04-14,Sold
5116,Hyderabad,Banjara Hills,54794744,4643,3,2026-05-25,Sold
5117,Chennai,Anna Nagar,6270650,601,2,2026-04-26,Available
5118,Hyderabad,Gachibowli,27365366,4070,5,2026-04-11,Pending
5119,Bengaluru,Electronic City,21819715,3516,3,2026-06-13,Pending
5120,Hyderabad,Miyapur,38245998,4143,4,2026-05-10,Available
5121,Pune,Baner,11531049,889,5,2026-05-12,Sold
5122,Pune,Wakad,26747531,3400,1,2026-07-05,Available
5123,Bengaluru,Electronic City,36272779,3001,2,2026-04-10,Sold
5124,Mumbai,Thane,34541377,4113,1,2026-05-12,Available
5125,Hyderabad,Banjara Hills,9306395,936,4,2026-05-02,Pending
5126,Pune,Wakad,24643499,4490,5,2026-07-08,Pending
5127,Hyderabad,Gachibowli,13453405,1073,4,2026-06-30,Pending
5128,Mumbai,Powai,8333763,1842,1,2026-04-13,Pending
5129,Pune,Hinjewadi,35442466,3345,2,2026-04-22,Sold
5130,Pune,Baner,7752063,972,4,2026-05-11,Sold
5131,Chennai,Adyar,14057248,1343,5,2026-07-07,Sold
5132,Pune,Baner,40377503,4708,2,2026-06-22,Sold
5133,Hyderabad,Gachibowli,6755776,1019,2,2026-04-28,Pending
5134,Hyderabad,Banjara Hills,23122060,1555,5,2026-04-14,Sold
5135,Chennai,Velachery,5471315,780,4,2026-06-18,Sold
5136,Bengaluru,Electronic City,25324649,4822,2,2026-04-23,Pending
5137,Pune,Wakad,35668317,2362,1,2026-06-19,Pending
5138,Hyderabad,Kondapur,41046603,4958,2,2026-07-05,Pending
5139,Mumbai,Andheri,31950916,3295,1,2026-06-23,Pending
5140,Pune,Kharadi,66112634,4391,3,2026-05-09,Available
5141,Bengaluru,HSR Layout,5524315,796,2,2026-04-15,Sold
5142,Mumbai,Andheri,9365091,1364,5,2026-05-09,Pending
5143,Chennai,Anna Nagar,7994584,1385,1,2026-06-30,Available
5144,Hyderabad,Kondapur,13103978,1600,2,2026-05-23,Sold
5145,Bengaluru,HSR Layout,18928497,1578,4,2026-06-22,Pending
5146,Pune,Hinjewadi,8450011,735,2,2026-06-05,Available
5147,Bengaluru,Electronic City,29438001,4462,5,2026-05-23,Sold
5148,Mumbai,Bandra,19031861,3127,4,2026-05-19,Available
5149,Chennai,Adyar,11340447,2542,5,2026-04-12,Pending
5150,Chennai,Adyar,16194154,2764,1,2026-05-30,Sold
5151,Chennai,Velachery,57727886,3915,2,2026-06-20,Sold
5152,Hyderabad,Banjara Hills,10421678,1633,3,2026-05-23,Available
5153,Hyderabad,Kukatpally,20642973,3303,1,2026-04-28,Sold
5154,Pune,Kharadi,29483373,4277,3,2026-06-01,Pending
5155,Pune,Wakad,7555711,1181,2,2026-05-27,Sold
5156,Chennai,OMR,17230024,1182,2,2026-04-11,Available
5157,Pune,Hinjewadi,16935094,1849,5,2026-06-26,Pending
5158,Chennai,OMR,22701857,3664,1,2026-04-19,Pending
5159,Pune,Kharadi,33444880,2570,3,2026-06-08,Available
5160,Chennai,OMR,19373275,2977,4,2026-06-17,Available
5161,Mumbai,Bandra,46353890,4466,5,2026-04-15,Sold
5162,Chennai,OMR,26520911,3114,3,2026-06-21,Sold
5163,Bengaluru,Indiranagar,54167412,3793,3,2026-04-17,Sold
5164,Hyderabad,Kukatpally,9691857,625,4,2026-06-02,Available
5165,Hyderabad,Madhapur,29078184,4324,2,2026-06-19,Available
5166,Chennai,Anna Nagar,11752115,1598,1,2026-07-05,Pending
5167,Hyderabad,Jubilee Hills,39830068,2895,2,2026-04-30,Sold
5168,Chennai,Adyar,24690283,3158,2,2026-05-10,Sold
5169,Bengaluru,Whitefield,27466097,4912,5,2026-07-01,Pending
5170,Mumbai,Andheri,35059358,3366,4,2026-05-05,Pending
5171,Chennai,Adyar,39110194,2998,3,2026-05-03,Available
5172,Chennai,Velachery,7380893,1128,1,2026-05-04,Pending
5173,Mumbai,Bandra,13507837,2293,1,2026-04-20,Sold
5174,Mumbai,Bandra,10892462,1162,1,2026-06-07,Pending
5175,Pune,Baner,69033796,4728,1,2026-06-18,Available
5176,Bengaluru,Whitefield,7228554,780,4,2026-05-03,Available
5177,Chennai,Adyar,10648641,1238,5,2026-04-22,Available
5178,Chennai,OMR,41481371,4200,5,2026-05-01,Sold
5179,Chennai,Velachery,38687147,4496,2,2026-06-26,Sold
5180,Mumbai,Powai,51032700,4873,4,2026-05-27,Pending
5181,Pune,Wakad,23160142,1849,5,2026-04-17,Pending
5182,Pune,Hinjewadi,3012981,506,4,2026-05-12,Pending
5183,Chennai,OMR,21112760,3214,4,2026-06-22,Pending
5184,Bengaluru,Electronic City,19037608,4801,3,2026-06-07,Sold
5185,Chennai,Velachery,18277744,3952,3,2026-05-04,Available
5186,Hyderabad,Kukatpally,19131461,3869,4,2026-05-21,Pending
5187,Mumbai,Powai,51666219,3739,2,2026-05-20,Available
5188,Hyderabad,Jubilee Hills,28620550,2855,2,2026-06-16,Pending
5189,Hyderabad,Banjara Hills,61485932,4950,3,2026-04-10,Sold
5190,Mumbai,Powai,48295709,4402,4,2026-04-18,Sold
5191,Hyderabad,Banjara Hills,30110625,2606,4,2026-04-17,Pending
5192,Bengaluru,Indiranagar,37599349,3667,5,2026-07-09,Available
5193,Bengaluru,Indiranagar,12219095,1627,4,2026-06-22,Available
5194,Pune,Wakad,6174659,919,4,2026-05-01,Available
5195,Chennai,Anna Nagar,65211902,4365,2,2026-04-11,Pending
5196,Bengaluru,Electronic City,22636493,2881,2,2026-05-03,Available
5197,Pune,Hinjewadi,62049677,4494,5,2026-05-20,Available
5198,Mumbai,Andheri,33683291,3451,4,2026-07-09,Available
5199,Pune,Baner,11904476,1585,2,2026-05-27,Available
5200,Hyderabad,Madhapur,12138825,2466,4,2026-05-01,Available
5201,Mumbai,Powai,54021634,4590,1,2026-05-31,Sold
5202,Hyderabad,Kukatpally,9965974,2121,4,2026-05-07,Sold
5203,Bengaluru,HSR Layout,34223431,4149,2,2026-06-24,Pending
5204,Hyderabad,Gachibowli,9246176,1633,4,2026-06-09,Sold
5205,Bengaluru,Electronic City,4737059,1023,1,2026-06-08,Pending
5206,Pune,Hinjewadi,32157551,2189,5,2026-06-27,Pending
5207,Bengaluru,Electronic City,12219869,1145,5,2026-06-12,Available
5208,Chennai,Velachery,29654570,3463,1,2026-06-08,Available
5209,Chennai,Velachery,43524082,3015,1,2026-07-03,Sold
5210,Bengaluru,Indiranagar,25183572,2211,2,2026-06-30,Available
5211,Chennai,Anna Nagar,7324520,1527,5,2026-05-26,Sold
5212,Mumbai,Bandra,18954557,2342,1,2026-04-26,Available
5213,Mumbai,Powai,39195789,2930,3,2026-06-28,Sold
5214,Mumbai,Powai,19060829,3517,2,2026-05-05,Pending
5215,Chennai,Velachery,6431520,963,1,2026-06-24,Sold
5216,Mumbai,Bandra,23780365,2656,5,2026-07-02,Available
5217,Mumbai,Andheri,3686053,596,3,2026-04-16,Sold
5218,Pune,Baner,7547951,533,2,2026-06-01,Sold
5219,Pune,Hinjewadi,20124552,4865,3,2026-05-11,Available
5220,Mumbai,Andheri,26954189,2498,5,2026-07-09,Available
5221,Mumbai,Bandra,14163961,1207,1,2026-07-04,Available
5222,Mumbai,Powai,7107824,615,1,2026-04-15,Pending
5223,Bengaluru,Whitefield,8539722,1115,4,2026-06-22,Available
5224,Pune,Wakad,32067779,2221,3,2026-05-12,Sold
5225,Pune,Kharadi,47426277,3809,5,2026-05-13,Pending
5226,Mumbai,Thane,22987640,2831,2,2026-05-15,Sold
5227,Mumbai,Thane,6130814,1325,1,2026-06-14,Available
5228,Mumbai,Powai,32794358,2697,2,2026-07-07,Sold
5229,Hyderabad,Jubilee Hills,13651212,1510,2,2026-06-20,Pending
5230,Hyderabad,Kondapur,6024108,1144,4,2026-04-21,Available
5231,Hyderabad,Kukatpally,30853201,3926,4,2026-07-09,Available
5232,Mumbai,Andheri,47089218,3206,1,2026-05-07,Available
5233,Pune,Kharadi,23773095,2779,3,2026-06-09,Sold
5234,Mumbai,Bandra,12144118,1039,5,2026-06-24,Sold
5235,Bengaluru,HSR Layout,34569497,4754,2,2026-05-26,Pending
5236,Mumbai,Powai,65076878,4623,2,2026-05-26,Pending
5237,Pune,Kharadi,27071001,4565,5,2026-05-19,Pending
5238,Hyderabad,Kukatpally,39414343,3746,5,2026-04-12,Pending
5239,Bengaluru,Whitefield,20759993,1956,5,2026-04-19,Sold
5240,Hyderabad,Gachibowli,32047009,2393,2,2026-04-11,Available
5241,Chennai,Anna Nagar,25511196,3017,4,2026-06-10,Pending
5242,Chennai,Anna Nagar,33220732,4828,1,2026-05-20,Pending
5243,Mumbai,Thane,20986838,2696,1,2026-06-26,Pending
5244,Hyderabad,Madhapur,13911802,1117,1,2026-04-14,Sold
5245,Bengaluru,HSR Layout,40074228,3255,3,2026-05-13,Pending
5246,Pune,Hinjewadi,21874260,1655,1,2026-04-10,Available
5247,Bengaluru,HSR Layout,7339185,1204,5,2026-05-13,Pending
5248,Chennai,Velachery,8342512,576,4,2026-05-28,Sold
5249,Mumbai,Bandra,20256976,3871,2,2026-05-17,Available
5250,Bengaluru,Whitefield,32739039,2907,4,2026-04-22,Sold
5251,Pune,Baner,37203528,2751,4,2026-06-10,Sold
5252,Mumbai,Thane,75229338,4988,4,2026-05-10,Sold
5253,Hyderabad,Gachibowli,20050762,4174,4,2026-05-24,Available
5254,Bengaluru,Whitefield,5974098,571,2,2026-07-04,Pending
5255,Bengaluru,Electronic City,24086151,3019,5,2026-06-13,Sold
5256,Mumbai,Andheri,22689414,4639,2,2026-04-20,Sold
5257,Bengaluru,HSR Layout,53328542,3968,1,2026-06-05,Sold
5258,Mumbai,Thane,35586105,4808,4,2026-06-19,Available
5259,Pune,Wakad,41266836,2765,3,2026-04-20,Pending
5260,Mumbai,Powai,21113687,3636,5,2026-07-07,Pending
5261,Bengaluru,Indiranagar,18709913,1256,4,2026-05-26,Available
5262,Hyderabad,Madhapur,37924447,3714,1,2026-04-23,Pending
5263,Pune,Hinjewadi,34326090,2666,1,2026-05-31,Sold
5264,Chennai,OMR,29869061,2010,3,2026-05-19,Pending
5265,Chennai,Velachery,34615455,2644,1,2026-07-01,Sold
5266,Chennai,Velachery,9221705,1718,2,2026-04-23,Pending
5267,Hyderabad,Banjara Hills,38863996,2972,5,2026-04-19,Sold
5268,Chennai,OMR,15246959,2440,2,2026-05-04,Pending
5269,Mumbai,Bandra,28717351,2033,2,2026-05-26,Available
5270,Mumbai,Andheri,4545940,937,2,2026-05-24,Pending
5271,Bengaluru,Indiranagar,7876356,661,4,2026-04-30,Sold
5272,Pune,Baner,59770188,3961,1,2026-05-04,Available
5273,Mumbai,Thane,9542204,2123,2,2026-04-30,Available
5274,Hyderabad,Kondapur,19554557,4130,3,2026-04-23,Pending
5275,Hyderabad,Kukatpally,44180138,3434,3,2026-06-06,Sold
5276,Bengaluru,Whitefield,43682463,3904,5,2026-05-18,Sold
5277,Bengaluru,HSR Layout,18022875,4248,3,2026-05-13,Pending
5278,Mumbai,Powai,4052594,533,2,2026-07-09,Pending
5279,Hyderabad,Kukatpally,45822729,3579,4,2026-05-23,Available
5280,Hyderabad,Madhapur,52502447,3935,2,2026-05-05,Sold
5281,Chennai,OMR,20880005,2568,3,2026-04-20,Available
