Property_ID,City,Locality,Latitude,Longitude,Property_Type,Area_sqft,Bedrooms,Bathrooms,Floor,Parking,Furnishing,Age,Investment_Score,Risk_Score,Price_INR
5708,Pune,Wakad,17.637131,79.868694,Apartment,893,5,4,17,No,Semi,22,92,51,4447140
5709,Bengaluru,HSR Layout,14.539594,79.393253,Plot,518,3,2,8,No,Semi,21,95,57,6119652
5710,Mumbai,Thane,15.719073,72.520461,Apartment,3949,1,1,13,Yes,Fully,4,78,13,40623363
5711,Hyderabad,Jubilee Hills,15.899071,73.060931,Independent House,3040,1,1,3,No,Unfurnished,11,91,3,25496480
5712,Mumbai,Andheri,15.793649,76.455049,Villa,564,2,1,8,Yes,Unfurnished,10,59,77,6235584
5713,Bengaluru,Whitefield,15.266299,76.31277,Villa,3437,2,1,23,Yes,Unfurnished,3,56,40,20092702
5714,Chennai,Velachery,12.723872,74.208107,Apartment,2926,5,4,8,No,Unfurnished,5,88,16,17128804
5715,Bengaluru,Whitefield,18.220725,78.609509,Plot,2671,4,3,8,Yes,Semi,22,52,12,16696421
5716,Mumbai,Andheri,17.608502,73.071137,Independent House,2165,3,2,7,Yes,Unfurnished,19,70,94,10870465
5717,Chennai,Adyar,15.473299,72.311598,Villa,3512,4,3,5,Yes,Semi,15,68,2,41374872
5718,Mumbai,Andheri,12.928043,79.748524,Villa,1460,1,1,17,Yes,Fully,10,88,98,15868740
5719,Mumbai,Thane,17.135638,78.718129,Apartment,2042,3,2,21,Yes,Fully,27,87,44,15315000
5720,Pune,Baner,17.827275,77.402893,Independent House,1578,5,4,6,Yes,Fully,20,85,94,7291938
5721,Pune,Baner,12.759922,73.107034,Apartment,2194,2,1,9,No,Unfurnished,16,80,3,10063878
5722,Pune,Hinjewadi,15.476234,79.888505,Villa,2763,5,4,18,Yes,Fully,28,78,55,26671239
5723,Chennai,Velachery,13.195117,74.46286,Plot,1138,4,3,20,No,Fully,2,69,15,5828836
5724,Pune,Kharadi,15.975265,79.496219,Apartment,2545,4,3,9,Yes,Fully,23,98,9,22994075
5725,Chennai,OMR,12.338401,76.810521,Independent House,580,1,1,5,No,Fully,29,79,97,7400800
5726,Bengaluru,Indiranagar,18.912423,76.163832,Villa,3964,5,4,15,Yes,Semi,28,94,70,45054824
5727,Hyderabad,Madhapur,17.880981,73.859374,Plot,1251,3,2,4,No,Semi,0,85,26,5892210
5728,Bengaluru,Electronic City,18.253787,72.738209,Villa,879,4,3,21,No,Unfurnished,18,90,95,11655540
5729,Chennai,OMR,13.882806,72.333387,Apartment,2304,3,2,6,Yes,Fully,30,98,90,12427776
5730,Mumbai,Andheri,13.1123,73.168228,Plot,2038,1,1,16,Yes,Unfurnished,28,85,95,26954588
5731,Bengaluru,Whitefield,13.567396,74.268615,Villa,2746,1,1,14,Yes,Fully,18,68,89,17220166
5732,Hyderabad,Jubilee Hills,16.985591,74.503942,Plot,978,3,2,16,No,Fully,4,73,63,5580468
5733,Hyderabad,Kukatpally,15.568559,74.107519,Villa,536,2,1,20,No,Fully,29,69,44,2698760
5734,Pune,Kharadi,16.687609,77.893773,Villa,1909,2,1,6,Yes,Unfurnished,15,82,23,21392254
5735,Mumbai,Thane,14.044064,73.412087,Villa,3149,5,4,22,Yes,Unfurnished,0,87,49,19882786
5736,Chennai,OMR,17.97695,74.652944,Villa,3120,5,4,1,No,Unfurnished,18,57,88,23771280
5737,Hyderabad,Gachibowli,13.854928,74.126698,Plot,3265,2,1,13,Yes,Fully,30,82,78,34772250
5738,Pune,Wakad,13.657805,75.781275,Villa,4271,5,4,1,No,Semi,22,53,56,30127634
5739,Pune,Hinjewadi,14.781461,77.847769,Plot,4521,1,1,16,No,Fully,4,78,24,57864279
5740,Chennai,Velachery,18.022586,77.079779,Independent House,3458,4,3,6,Yes,Fully,12,81,28,30589468
5741,Mumbai,Powai,16.899855,72.052986,Villa,872,3,2,3,Yes,Fully,9,64,64,6869616
5742,Pune,Kharadi,16.044886,75.664629,Apartment,3965,3,2,15,No,Fully,5,65,45,23678980
5743,Mumbai,Powai,13.443706,73.313765,Villa,3812,4,3,9,Yes,Semi,10,79,21,47329792
5744,Mumbai,Andheri,14.299614,73.482834,Apartment,619,5,4,16,No,Fully,7,50,52,5931877
5745,Pune,Hinjewadi,16.887962,79.112476,Villa,944,2,1,15,No,Fully,28,89,59,10684192
5746,Mumbai,Thane,12.13002,72.884081,Plot,949,5,4,6,Yes,Fully,14,76,3,5510843
5747,Hyderabad,Jubilee Hills,16.755767,74.783773,Plot,4974,2,1,21,Yes,Unfurnished,8,80,97,44397924
5748,Mumbai,Bandra,18.148177,76.810676,Villa,1963,5,4,19,No,Fully,9,89,1,24470758
5749,Hyderabad,Gachibowli,13.884544,77.896471,Villa,1164,1,1,20,Yes,Unfurnished,9,55,60,6761676
5750,Mumbai,Thane,15.834565,72.374704,Villa,2499,4,3,12,Yes,Fully,23,92,79,24697617
5751,Pune,Kharadi,16.699105,75.140457,Villa,4441,3,2,25,Yes,Unfurnished,18,63,11,58390268
5752,Bengaluru,Electronic City,12.55556,73.106542,Villa,2597,4,3,2,Yes,Unfurnished,22,94,17,35674989
5753,Mumbai,Powai,18.148915,75.522499,Apartment,3215,5,4,23,Yes,Semi,29,78,87,44974635
5754,Hyderabad,Jubilee Hills,15.660851,78.712936,Villa,4651,4,3,9,Yes,Unfurnished,25,63,6,54067875
5755,Chennai,Velachery,14.97857,72.183279,Apartment,3785,4,3,10,Yes,Fully,16,96,99,22460190
5756,Hyderabad,Gachibowli,13.785487,77.348657,Independent House,4148,2,1,20,No,Fully,30,84,90,59349584
5757,Pune,Kharadi,15.622281,74.456643,Villa,1215,3,2,23,No,Semi,4,91,25,4977855
5758,Bengaluru,Indiranagar,17.988984,74.541584,Villa,1509,2,1,2,Yes,Fully,1,98,37,16927962
5759,Bengaluru,Electronic City,14.656479,72.469454,Apartment,4165,4,3,3,No,Unfurnished,7,72,50,29746430
5760,Hyderabad,Kondapur,15.608457,74.795726,Apartment,4905,5,4,23,Yes,Unfurnished,0,97,8,63225450
5761,Pune,Baner,18.102965,74.927227,Villa,3387,3,2,24,Yes,Semi,2,78,72,42682974
5762,Mumbai,Andheri,12.261028,74.185537,Villa,540,3,2,16,Yes,Semi,28,64,60,4286520
5763,Mumbai,Powai,17.195787,75.45693,Plot,4016,1,1,10,Yes,Semi,20,70,19,39971248
5764,Mumbai,Powai,17.405444,75.907546,Apartment,3608,4,3,22,No,Fully,28,72,61,52720096
5765,Pune,Kharadi,17.455372,78.266219,Apartment,3226,1,1,12,Yes,Unfurnished,8,77,47,47318968
5766,Bengaluru,Electronic City,18.685525,73.698055,Apartment,3644,2,1,10,No,Unfurnished,23,61,48,15501576
5767,Chennai,Anna Nagar,16.70833,79.252709,Apartment,4513,5,4,2,No,Semi,18,91,21,18954600
5768,Hyderabad,Gachibowli,12.084789,74.77611,Apartment,1851,3,2,5,Yes,Unfurnished,10,58,8,12436869
5769,Chennai,Velachery,17.760763,77.365959,Plot,926,5,4,17,No,Unfurnished,3,82,99,6677386
5770,Bengaluru,Whitefield,18.099424,78.323063,Independent House,2191,2,1,19,No,Fully,7,62,14,11011966
5771,Hyderabad,Kondapur,12.551098,76.386195,Apartment,2754,2,1,7,No,Unfurnished,3,84,4,29407212
5772,Chennai,Adyar,12.622617,76.480392,Plot,2595,1,1,14,Yes,Semi,9,59,53,16083810
5773,Bengaluru,HSR Layout,14.781517,78.723603,Plot,1809,5,4,9,No,Fully,21,50,2,23802822
5774,Bengaluru,Indiranagar,15.723696,76.426215,Villa,1935,3,2,12,No,Unfurnished,19,69,17,22442130
5775,Hyderabad,Madhapur,17.294114,72.231426,Plot,4137,3,2,14,No,Unfurnished,17,58,68,56767914
5776,Bengaluru,Whitefield,18.575643,77.919594,Plot,3921,4,3,24,No,Semi,19,97,63,30344619
5777,Chennai,Adyar,13.533883,75.623238,Apartment,3232,5,4,7,No,Semi,16,70,47,33105376
5778,Hyderabad,Kondapur,15.057342,79.535262,Apartment,2573,3,2,15,Yes,Fully,0,66,8,14732998
5779,Mumbai,Thane,17.830772,74.520626,Apartment,4877,1,1,1,Yes,Unfurnished,20,68,92,68970534
5780,Mumbai,Thane,12.682465,74.64706,Villa,2286,3,2,9,Yes,Semi,13,55,74,23468076
5781,Chennai,Adyar,16.03931,79.356941,Plot,1222,3,2,3,No,Fully,9,62,54,14766648
5782,Bengaluru,HSR Layout,15.283196,78.57556,Apartment,4489,5,4,6,Yes,Fully,16,96,8,40975592
5783,Chennai,Velachery,16.243158,77.986914,Plot,2007,5,4,15,No,Semi,5,94,72,13820202
5784,Mumbai,Bandra,14.977432,76.335816,Independent House,1530,4,3,6,Yes,Fully,2,61,93,10130130
5785,Chennai,OMR,15.323486,76.076358,Independent House,2292,3,2,3,Yes,Semi,12,97,37,18709596
5786,Hyderabad,Banjara Hills,17.639074,74.082212,Apartment,4974,2,1,13,Yes,Fully,6,62,66,71396796
5787,Hyderabad,Banjara Hills,17.333331,77.250629,Plot,3995,3,2,8,Yes,Unfurnished,21,64,65,26634665
5788,Hyderabad,Jubilee Hills,17.700964,78.349594,Independent House,1020,5,4,14,No,Unfurnished,28,61,59,7299120
5789,Pune,Wakad,14.642989,74.780963,Independent House,1932,5,4,21,Yes,Fully,20,82,62,13597416
5790,Hyderabad,Gachibowli,17.756188,74.795552,Independent House,1521,3,2,12,Yes,Semi,2,99,81,12193857
5791,Chennai,Velachery,14.83607,75.259254,Apartment,3054,4,3,22,No,Fully,18,89,31,12851232
5792,Bengaluru,HSR Layout,13.053311,79.615894,Villa,2718,3,2,15,Yes,Fully,19,61,96,17753976
5793,Chennai,OMR,18.464859,76.429768,Independent House,2934,1,1,21,Yes,Unfurnished,3,79,96,40225140
5794,Pune,Hinjewadi,15.368291,74.705049,Independent House,3953,1,1,6,Yes,Semi,9,83,81,37308414
5795,Pune,Baner,17.754325,72.252702,Apartment,3589,4,3,1,Yes,Semi,2,94,98,35663893
5796,Chennai,Anna Nagar,14.278614,75.337464,Independent House,3666,3,2,19,No,Fully,28,55,14,14858298
5797,Bengaluru,HSR Layout,14.911188,76.194054,Plot,1346,4,3,18,No,Semi,24,82,29,9485262
5798,Pune,Baner,14.09058,76.993102,Villa,3390,3,2,12,Yes,Fully,14,72,15,34747500
5799,Hyderabad,Kondapur,14.439268,73.11585,Plot,1565,5,4,23,Yes,Fully,18,91,67,21967905
5800,Bengaluru,Indiranagar,18.431994,77.996229,Apartment,3462,5,4,22,Yes,Unfurnished,20,61,76,33879132
5801,Chennai,OMR,15.18371,73.905888,Plot,3293,1,1,16,No,Fully,11,85,95,17192753
5802,Bengaluru,Whitefield,16.154381,72.69411,Apartment,4364,1,1,21,Yes,Fully,9,98,77,17726568
5803,Mumbai,Bandra,16.044865,76.277224,Independent House,4987,2,1,23,No,Fully,16,99,22,44528923
5804,Bengaluru,HSR Layout,18.951137,79.206633,Plot,924,5,4,20,No,Unfurnished,24,83,7,7984284
5805,Mumbai,Bandra,18.543216,75.623691,Villa,2213,3,2,22,Yes,Fully,2,78,44,14324749
5806,Bengaluru,Electronic City,16.086927,75.754135,Independent House,566,1,1,15,No,Unfurnished,11,69,33,7769482
5807,Hyderabad,Kondapur,18.373219,78.674204,Villa,2361,5,4,18,Yes,Fully,24,85,55,33658416
5808,Chennai,Velachery,17.856057,74.016062,Villa,2723,5,4,9,Yes,Semi,28,52,96,22489257
5809,Pune,Hinjewadi,16.276501,79.807596,Villa,1848,1,1,9,No,Unfurnished,19,64,31,15748656
5810,Chennai,Anna Nagar,15.270046,78.447691,Villa,2638,3,2,6,No,Unfurnished,20,75,64,25245660
5811,Mumbai,Powai,17.560285,78.134197,Plot,1478,4,3,19,No,Fully,10,69,49,22044370
5812,Chennai,Anna Nagar,13.493299,75.853926,Independent House,4386,4,3,1,Yes,Unfurnished,15,85,71,57741690
5813,Bengaluru,HSR Layout,15.611681,79.194498,Independent House,4994,4,3,6,No,Fully,7,86,73,38463788
5814,Chennai,Adyar,15.886064,73.333584,Villa,1532,2,1,12,No,Fully,7,68,26,19361416
5815,Mumbai,Bandra,13.43915,73.250453,Plot,1675,5,4,21,Yes,Unfurnished,3,65,98,14654575
5816,Pune,Hinjewadi,17.784588,76.301115,Apartment,4554,5,4,21,Yes,Semi,12,98,48,30466260
5817,Chennai,Adyar,13.432907,72.591391,Apartment,3185,2,1,18,Yes,Fully,15,62,94,20403110
5818,Hyderabad,Kukatpally,18.034665,77.304527,Apartment,988,1,1,0,No,Unfurnished,21,93,30,8150012
5819,Hyderabad,Miyapur,14.507176,73.46294,Apartment,3229,2,1,9,Yes,Semi,26,59,84,19438580
5820,Hyderabad,Jubilee Hills,14.480238,73.641169,Independent House,4222,5,4,23,No,Unfurnished,7,69,34,48151910
5821,Chennai,Adyar,15.970581,76.832924,Apartment,2500,4,3,3,No,Fully,10,55,27,37282500
5822,Mumbai,Thane,14.096897,79.18851,Apartment,2627,4,3,3,No,Semi,19,90,5,23322506
5823,Pune,Hinjewadi,14.714327,76.377385,Independent House,3226,3,2,16,Yes,Unfurnished,8,62,53,17959142
5824,Hyderabad,Madhapur,14.628372,79.115226,Villa,2850,4,3,0,Yes,Unfurnished,0,80,36,16182300
5825,Chennai,Adyar,17.53272,74.664777,Plot,3176,1,1,22,Yes,Unfurnished,2,99,60,43997128
5826,Hyderabad,Gachibowli,16.513339,77.3934,Independent House,3110,5,4,12,No,Fully,9,100,65,16613620
5827,Mumbai,Thane,16.663266,72.167707,Plot,1092,5,4,3,Yes,Unfurnished,15,80,15,9636900
5828,Mumbai,Powai,18.472609,76.697975,Apartment,4221,3,2,6,Yes,Fully,19,75,68,54594414
5829,Bengaluru,Whitefield,18.709579,75.777535,Independent House,2998,3,2,10,No,Unfurnished,3,74,7,27998322
5830,Hyderabad,Jubilee Hills,17.348707,72.285376,Independent House,4501,3,2,1,No,Fully,1,75,45,40797064
5831,Chennai,OMR,15.211482,73.041338,Villa,2941,4,3,25,Yes,Unfurnished,0,53,98,32315708
5832,Hyderabad,Kukatpally,12.829586,78.457431,Villa,2697,4,3,20,Yes,Unfurnished,8,83,64,22727619
5833,Hyderabad,Gachibowli,15.108854,73.827349,Villa,2314,1,1,16,No,Fully,22,96,20,18685550
5834,Pune,Hinjewadi,15.369565,78.5074,Plot,2547,3,2,19,No,Semi,3,55,17,13850586
5835,Bengaluru,HSR Layout,17.923414,73.020187,Plot,1360,5,4,24,No,Fully,14,75,19,7304560
5836,Pune,Kharadi,17.600926,78.699462,Plot,783,1,1,9,Yes,Semi,15,62,39,5213214
5837,Mumbai,Bandra,13.482567,79.609799,Independent House,1174,4,3,16,Yes,Unfurnished,1,53,30,5190254
5838,Mumbai,Thane,16.225341,73.500683,Plot,1658,4,3,9,Yes,Semi,30,90,68,11725376
5839,Chennai,OMR,17.861387,74.543346,Plot,742,4,3,13,No,Fully,28,97,34,3535630
5840,Pune,Hinjewadi,12.383091,72.212436,Apartment,3301,1,1,7,Yes,Fully,17,55,4,44296119
5841,Pune,Hinjewadi,15.402525,72.228662,Villa,935,4,3,16,Yes,Unfurnished,14,98,43,3797970
5842,Chennai,Anna Nagar,17.971855,78.683958,Villa,1037,5,4,6,No,Fully,13,63,19,11625807
5843,Mumbai,Powai,15.445613,75.284713,Independent House,2980,3,2,24,Yes,Fully,9,76,12,19870640
5844,Pune,Wakad,15.227954,73.014079,Plot,1519,4,3,16,No,Fully,30,88,24,17031028
5845,Pune,Wakad,18.683975,72.412677,Villa,2861,5,4,19,No,Semi,28,55,79,31007518
5846,Hyderabad,Gachibowli,18.983524,73.323212,Apartment,4095,5,4,14,No,Semi,11,90,18,48714120
5847,Bengaluru,Electronic City,12.17879,79.083652,Independent House,653,1,1,5,No,Semi,27,61,1,3995054
5848,Bengaluru,Indiranagar,14.586987,75.056505,Apartment,3941,2,1,1,Yes,Semi,19,83,52,38282874
5849,Chennai,OMR,15.612333,75.400146,Apartment,2461,3,2,12,Yes,Fully,17,77,32,27592732
5850,Mumbai,Powai,15.800347,79.46772,Independent House,1732,4,3,21,Yes,Fully,8,57,25,7101200
5851,Mumbai,Powai,17.669512,75.340423,Villa,2342,4,3,21,Yes,Semi,1,78,51,24373194
5852,Hyderabad,Gachibowli,16.140638,77.103838,Apartment,3657,5,4,12,Yes,Unfurnished,21,70,40,17034306
5853,Bengaluru,Electronic City,16.529809,74.21832,Plot,3045,2,1,0,No,Fully,9,63,33,41652555
5854,Pune,Kharadi,12.371008,76.399536,Independent House,3019,1,1,15,Yes,Semi,0,100,37,17332079
5855,Bengaluru,HSR Layout,18.636287,72.683115,Independent House,2124,4,3,14,No,Fully,21,60,10,21528864
5856,Chennai,Anna Nagar,17.995105,74.215626,Apartment,805,2,1,6,Yes,Unfurnished,3,90,9,9076375
5857,Mumbai,Andheri,16.764545,75.198503,Plot,990,2,1,3,No,Fully,11,85,64,9514890
5858,Pune,Hinjewadi,18.927943,77.20259,Apartment,1627,4,3,8,Yes,Unfurnished,0,94,91,20469287
5859,Pune,Baner,14.247635,77.07363,Independent House,1268,1,1,25,No,Unfurnished,7,80,100,16737600
5860,Mumbai,Bandra,18.653769,77.774454,Independent House,666,2,1,3,Yes,Semi,0,94,72,7405254
5861,Chennai,Adyar,18.895376,78.238325,Villa,3721,2,1,21,Yes,Unfurnished,28,72,66,41775667
5862,Chennai,OMR,12.829122,77.857262,Plot,2433,3,2,8,No,Unfurnished,23,60,74,36171411
5863,Hyderabad,Miyapur,12.265327,76.851681,Independent House,690,2,1,20,Yes,Fully,13,79,78,4072380
5864,Pune,Baner,12.375118,79.283099,Plot,671,2,1,16,Yes,Fully,25,78,47,9648980
5865,Pune,Hinjewadi,14.545989,74.854007,Villa,2334,3,2,5,Yes,Semi,15,60,27,22861530
5866,Pune,Wakad,16.39163,76.382835,Apartment,1761,5,4,18,Yes,Semi,30,81,46,16567488
5867,Hyderabad,Banjara Hills,14.573142,77.724945,Apartment,4263,1,1,11,No,Unfurnished,15,54,81,20453874
5868,Pune,Wakad,12.074773,77.902258,Plot,2279,1,1,16,Yes,Semi,5,61,15,30420092
5869,Hyderabad,Banjara Hills,16.612933,72.760489,Plot,2086,1,1,8,Yes,Fully,1,91,66,16875740
5870,Bengaluru,Whitefield,16.378423,78.04773,Villa,2971,5,4,25,Yes,Semi,17,58,24,37553440
5871,Hyderabad,Kondapur,18.957016,75.05813,Apartment,2650,3,2,10,No,Fully,30,98,18,12364900
5872,Mumbai,Bandra,16.110664,79.814749,Plot,2056,5,4,0,Yes,Fully,3,68,59,11961808
5873,Hyderabad,Kukatpally,12.363556,72.687907,Apartment,3371,4,3,2,No,Unfurnished,17,74,40,39899156
5874,Chennai,Adyar,12.846891,76.554417,Apartment,1970,2,1,21,Yes,Semi,16,55,25,8321280
5875,Pune,Baner,15.680368,79.069602,Plot,2846,3,2,8,No,Unfurnished,28,73,36,17266682
5876,Pune,Wakad,14.934269,74.099748,Villa,1563,5,4,0,Yes,Unfurnished,22,52,73,22693197
5877,Chennai,Velachery,16.471329,72.429461,Independent House,4982,2,1,21,No,Semi,26,57,83,74087322
5878,Mumbai,Bandra,13.919576,78.417261,Independent House,4915,2,1,18,No,Unfurnished,22,60,26,23596915
5879,Pune,Baner,14.156475,79.390063,Plot,2337,3,2,10,No,Fully,14,98,96,20231409
5880,Mumbai,Thane,16.883545,75.073473,Independent House,2576,5,4,3,No,Fully,21,75,91,31504480
5881,Mumbai,Bandra,15.011978,74.873476,Plot,3552,3,2,18,Yes,Semi,7,100,34,35427648
5882,Mumbai,Powai,16.019345,78.8883,Plot,2646,1,1,10,Yes,Fully,14,51,91,20019636
5883,Mumbai,Andheri,13.986651,75.511559,Plot,4060,4,3,21,No,Fully,15,50,87,23929640
5884,Bengaluru,Indiranagar,17.919426,74.185634,Villa,3834,2,1,24,Yes,Fully,5,69,41,17114976
5885,Bengaluru,HSR Layout,14.956909,79.55752,Apartment,3877,2,1,9,Yes,Unfurnished,17,86,13,30190199
5886,Chennai,Velachery,16.71416,77.884555,Plot,2479,3,2,24,No,Semi,9,97,5,31808049
5887,Mumbai,Powai,18.426505,77.042307,Apartment,1271,3,2,15,Yes,Unfurnished,20,79,24,5165344
5888,Mumbai,Thane,18.284222,73.813412,Independent House,3500,4,3,20,Yes,Fully,22,54,98,40064500
5889,Hyderabad,Jubilee Hills,12.88017,75.134154,Independent House,2370,1,1,2,No,Semi,8,82,20,9842610
5890,Mumbai,Bandra,16.123525,74.514909,Plot,4163,2,1,25,Yes,Fully,19,96,30,29861199
5891,Chennai,Velachery,12.63261,73.723225,Villa,2524,5,4,11,Yes,Semi,9,91,41,32983632
5892,Pune,Hinjewadi,16.635055,74.872937,Plot,3185,2,1,4,Yes,Fully,13,58,80,19262880
5893,Bengaluru,Electronic City,17.275387,73.198767,Villa,2545,2,1,23,No,Semi,21,51,35,21316920
5894,Pune,Baner,16.748085,75.778374,Independent House,2063,2,1,22,No,Semi,16,71,24,14911364
5895,Hyderabad,Madhapur,16.531084,75.981166,Villa,2456,2,1,7,No,Unfurnished,22,96,9,29155176
5896,Hyderabad,Miyapur,18.944753,77.778462,Villa,1777,5,4,8,Yes,Semi,27,75,75,9236846
5897,Mumbai,Bandra,16.758894,79.81966,Apartment,565,2,1,21,Yes,Unfurnished,4,52,83,3420510
5898,Bengaluru,Electronic City,18.291121,77.27727,Independent House,4772,1,1,4,Yes,Unfurnished,5,64,78,35341432
5899,Mumbai,Thane,12.098742,75.881748,Independent House,2762,5,4,14,Yes,Semi,29,51,41,26509676
5900,Pune,Hinjewadi,18.990767,74.239763,Villa,3341,1,1,1,No,Unfurnished,20,97,45,15291757
5901,Mumbai,Bandra,18.07435,77.850148,Plot,2460,4,3,23,Yes,Semi,22,73,23,27807840
5902,Mumbai,Bandra,13.084135,72.950541,Apartment,1584,4,3,5,No,Unfurnished,19,77,27,13180464
5903,Chennai,Adyar,17.516065,76.211749,Apartment,1694,4,3,10,Yes,Semi,4,60,61,8752898
5904,Mumbai,Andheri,15.02607,73.980031,Villa,2567,3,2,16,No,Semi,9,52,61,20797834
5905,Hyderabad,Miyapur,14.372565,78.139264,Plot,1577,5,4,20,Yes,Semi,2,74,41,22440710
5906,Hyderabad,Madhapur,12.943807,72.20334,Independent House,2650,5,4,12,No,Unfurnished,17,60,71,33000450
5907,Hyderabad,Banjara Hills,16.540743,72.801215,Plot,2996,4,3,20,Yes,Unfurnished,20,89,83,25421060
5908,Bengaluru,Electronic City,18.249746,76.747433,Apartment,4221,2,1,0,No,Fully,18,72,87,61757451
5909,Pune,Kharadi,12.956106,76.53358,Plot,3831,4,3,10,Yes,Unfurnished,6,72,13,16124679
5910,Mumbai,Powai,12.754172,73.463566,Apartment,1638,4,3,20,No,Unfurnished,21,67,87,17559360
5911,Pune,Kharadi,14.381103,77.29302,Plot,3792,1,1,5,No,Fully,9,52,81,55799280
5912,Hyderabad,Gachibowli,18.245041,75.147858,Independent House,4806,1,1,11,Yes,Fully,28,77,3,66202650
5913,Chennai,Anna Nagar,12.619625,79.109151,Apartment,2486,2,1,13,Yes,Unfurnished,25,59,99,35962476
5914,Mumbai,Thane,14.379426,79.706708,Independent House,1147,1,1,16,No,Unfurnished,9,94,24,8253812
5915,Bengaluru,Indiranagar,13.687506,75.508813,Independent House,1112,4,3,13,No,Fully,9,78,34,7836264
5916,Chennai,Anna Nagar,17.511969,77.94021,Independent House,2408,1,1,7,No,Unfurnished,19,83,18,25416440
5917,Mumbai,Andheri,18.238839,73.704216,Plot,1676,1,1,8,No,Semi,16,66,3,10719696
5918,Hyderabad,Kondapur,17.565101,73.292873,Villa,3370,3,2,2,Yes,Fully,23,68,63,20344690
5919,Pune,Hinjewadi,16.347742,76.874898,Villa,4180,3,2,14,Yes,Fully,1,83,28,48090900
5920,Chennai,Adyar,15.710044,78.873207,Plot,3368,2,1,6,Yes,Fully,0,96,58,25630480
5921,Mumbai,Thane,14.761648,76.715851,Independent House,3640,4,3,19,No,Semi,30,98,88,52052000
5922,Hyderabad,Gachibowli,18.971393,77.563677,Plot,899,1,1,14,No,Unfurnished,11,62,50,11588110
5923,Bengaluru,HSR Layout,12.572337,76.002445,Apartment,3662,5,4,5,No,Semi,2,56,68,24894276
5924,Bengaluru,Indiranagar,16.51662,77.308211,Independent House,842,3,2,0,Yes,Semi,13,85,49,7676514
5925,Bengaluru,Whitefield,14.055826,76.271564,Independent House,2412,5,4,24,No,Fully,0,96,5,14886864
5926,Pune,Wakad,13.645439,72.744211,Plot,1904,2,1,17,No,Fully,2,75,38,28283920
5927,Pune,Baner,16.744142,75.599641,Villa,2106,1,1,18,Yes,Fully,24,71,18,20101770
5928,Chennai,Anna Nagar,17.593639,73.091492,Apartment,782,3,2,5,Yes,Fully,21,81,69,6322470
5929,Chennai,Velachery,12.397007,72.112433,Independent House,893,3,2,4,No,Semi,29,69,87,6669817
5930,Mumbai,Powai,12.606259,77.515271,Independent House,4884,5,4,19,Yes,Unfurnished,18,59,16,68849748
5931,Chennai,Velachery,18.203116,75.343485,Independent House,587,2,1,15,Yes,Fully,25,92,98,5193189
5932,Mumbai,Powai,17.70713,78.362728,Apartment,3617,3,2,10,No,Fully,9,98,10,36470211
5933,Hyderabad,Gachibowli,18.645511,75.551388,Plot,3897,3,2,9,No,Unfurnished,6,60,75,40563873
5934,Bengaluru,Indiranagar,15.928123,78.983828,Villa,2090,3,2,12,No,Fully,26,73,91,21499830
5935,Bengaluru,Whitefield,17.244191,78.814504,Apartment,1038,2,1,5,Yes,Fully,17,94,77,8584260
5936,Mumbai,Thane,15.412093,76.553467,Villa,4579,2,1,18,No,Semi,25,51,98,28266167
5937,Pune,Baner,15.751157,76.345489,Apartment,4261,3,2,20,Yes,Fully,28,78,3,27338576
5938,Mumbai,Thane,17.297529,77.087872,Independent House,3263,3,2,16,No,Fully,24,71,72,38598027
5939,Chennai,Adyar,16.806541,78.069355,Apartment,2805,3,2,24,Yes,Unfurnished,17,80,7,32117250
5940,Hyderabad,Jubilee Hills,18.202164,76.224804,Plot,4379,2,1,7,No,Semi,26,72,80,55087820
5941,Hyderabad,Madhapur,18.007363,77.60267,Apartment,2134,4,3,15,Yes,Fully,11,52,71,21472308
5942,Hyderabad,Madhapur,17.746385,79.819518,Plot,3380,3,2,10,Yes,Fully,11,55,56,17096040
5943,Hyderabad,Kukatpally,18.642131,79.928195,Apartment,1026,2,1,22,Yes,Semi,4,90,35,13469328
5944,Mumbai,Powai,14.726477,77.061641,Plot,2705,3,2,15,No,Fully,20,84,31,15886465
5945,Pune,Hinjewadi,17.175141,79.785738,Villa,600,1,1,24,No,Fully,8,56,85,8877600
5946,Chennai,Adyar,15.406051,73.091786,Plot,1751,4,3,22,Yes,Unfurnished,24,92,86,14148080
5947,Pune,Baner,13.243447,75.811894,Plot,899,5,4,15,Yes,Fully,28,77,1,5801247
5948,Pune,Wakad,12.528717,76.656182,Apartment,2079,3,2,15,No,Fully,2,75,81,22451121
5949,Hyderabad,Kukatpally,14.542367,74.483381,Plot,1069,4,3,2,Yes,Fully,2,67,66,9423235
5950,Chennai,Velachery,15.083871,78.413528,Plot,3898,2,1,9,No,Semi,19,93,57,25407164
5951,Hyderabad,Jubilee Hills,16.340028,78.126905,Independent House,909,4,3,21,Yes,Fully,18,77,5,5592168
5952,Hyderabad,Gachibowli,15.764574,75.785246,Apartment,4696,5,4,6,Yes,Unfurnished,10,72,55,54168360
