Recommendation_ID,User_Budget_INR,Preferred_BHK,Preferred_City,Preferred_Locality,Recommended_Property_ID,Recommended_Price_INR,Area_sqft,Recommendation_Score,Similarity_Score,Investment_Score
4243,11600000,3,Mumbai,Andheri,1499,10700000,1806,72.14,66.22,77
4244,12200000,5,Bengaluru,Electronic City,3679,4700000,1208,73.52,65.38,95
4245,15600000,2,Hyderabad,Gachibowli,8176,24900000,3502,88.58,71.35,92
4246,11900000,1,Mumbai,Bandra,4546,8100000,3450,88.91,71.14,98
4247,16200000,2,Bengaluru,Whitefield,3096,14700000,2367,84.45,92.33,70
4248,14800000,2,Hyderabad,Kondapur,3010,3900000,1461,70.89,91.73,64
4249,6200000,2,Chennai,Anna Nagar,4137,10100000,2401,97.21,90.74,78
4250,12500000,1,Chennai,Adyar,8715,24100000,3527,78.04,71.81,92
4251,6800000,3,Hyderabad,Madhapur,5067,6800000,3096,99.03,97.18,75
4252,8300000,4,Chennai,OMR,7417,4300000,1174,81.72,65.04,85
4253,20000000,3,Bengaluru,Indiranagar,3161,18500000,729,73.31,93.89,83
4254,17900000,5,Mumbai,Andheri,6353,8100000,1959,70.93,91.56,79
4255,3100000,5,Hyderabad,Madhapur,3188,7500000,3977,92.18,74.34,91
4256,3400000,1,Chennai,Anna Nagar,8557,12600000,3603,85.48,85.3,87
4257,19200000,3,Chennai,Adyar,5896,22900000,822,94.1,76.12,68
4258,7500000,5,Bengaluru,Electronic City,3436,18200000,827,77.03,66.88,74
4259,19200000,5,Mumbai,Thane,128,24500000,2964,95.84,66.77,82
4260,15100000,4,Chennai,Anna Nagar,783,3500000,1058,75.93,79.89,60
4261,16300000,1,Bengaluru,Electronic City,1558,14800000,2902,89.54,65.64,82
4262,17500000,2,Hyderabad,Kondapur,1757,16800000,1906,96.26,72.48,77
4263,17200000,5,Chennai,OMR,3765,3700000,604,98.03,71.71,100
4264,19700000,3,Bengaluru,Electronic City,4450,5700000,3080,95.4,79.65,90
4265,12300000,1,Chennai,OMR,8589,19300000,3713,79.38,94.93,90
4266,5800000,2,Chennai,Anna Nagar,8514,7500000,2184,99.02,71.35,97
4267,17500000,4,Mumbai,Bandra,2322,22600000,1599,95.96,80.5,94
4268,9500000,5,Mumbai,Andheri,1358,19200000,1828,92.51,74.28,94
4269,11700000,1,Pune,Baner,5612,15600000,3426,88.98,81.66,88
4270,6300000,5,Pune,Kharadi,4436,20900000,3383,71.79,97.51,57
4271,19000000,2,Bengaluru,HSR Layout,5152,4200000,1285,74.42,61.02,63
4272,10000000,4,Bengaluru,Whitefield,5117,20700000,2175,76.0,79.87,91
4273,5100000,1,Mumbai,Andheri,2777,12500000,1980,88.77,87.33,70
4274,4100000,4,Mumbai,Thane,9777,16800000,1188,71.51,66.4,84
4275,10900000,3,Chennai,OMR,1737,7000000,2813,81.93,70.45,97
4276,10200000,5,Chennai,OMR,9846,25000000,1142,96.79,94.6,69
4277,17000000,2,Mumbai,Powai,2182,24200000,2424,98.79,95.81,88
4278,4800000,4,Mumbai,Thane,9343,10500000,3772,79.89,73.36,85
4279,15100000,4,Pune,Kharadi,3207,9600000,2965,73.53,74.01,58
4280,3700000,4,Mumbai,Powai,1985,22300000,3231,86.27,68.92,76
4281,11100000,2,Bengaluru,HSR Layout,8460,15500000,774,90.65,63.79,55
4282,13600000,1,Pune,Kharadi,2124,21300000,3027,96.93,95.47,98
4283,15800000,4,Bengaluru,Electronic City,8753,17000000,3864,73.75,99.57,70
4284,17200000,3,Hyderabad,Kukatpally,7326,6300000,3885,81.57,78.42,54
4285,5800000,4,Hyderabad,Gachibowli,3360,21300000,1889,73.58,93.43,76
4286,16900000,1,Hyderabad,Kondapur,5379,23200000,2220,92.16,80.66,87
4287,18900000,5,Hyderabad,Kondapur,3895,3800000,3533,79.22,90.13,55
4288,11900000,2,Bengaluru,Electronic City,8100,13900000,958,98.0,88.45,72
4289,5200000,4,Chennai,Anna Nagar,8149,13500000,3978,71.24,83.29,93
4290,11200000,3,Chennai,OMR,6322,11000000,3561,86.51,67.84,61
4291,18800000,1,Pune,Wakad,7076,10800000,2912,93.34,91.34,92
4292,6400000,1,Pune,Baner,2263,6900000,620,97.36,62.86,88
4293,14200000,3,Hyderabad,Gachibowli,4784,10400000,779,76.42,98.47,79
4294,12500000,2,Chennai,Anna Nagar,7652,22500000,3550,82.45,77.99,81
4295,5800000,1,Bengaluru,HSR Layout,9095,5200000,3982,83.23,86.91,84
4296,13300000,5,Mumbai,Powai,8758,20800000,765,91.54,63.57,69
4297,15600000,2,Bengaluru,Whitefield,4473,5900000,1656,88.85,77.04,96
4298,12900000,3,Mumbai,Bandra,8754,14000000,1992,82.76,93.24,63
4299,15100000,4,Chennai,Anna Nagar,9611,19000000,1625,88.07,80.33,66
4300,11000000,2,Mumbai,Thane,2326,17000000,3645,85.87,67.32,81
4301,9000000,1,Pune,Kharadi,272,4400000,2336,98.04,81.13,92
4302,3400000,3,Chennai,Velachery,9876,25000000,3292,72.47,89.86,68
4303,7500000,4,Bengaluru,Electronic City,2286,18200000,3379,73.14,96.0,71
4304,11500000,5,Pune,Hinjewadi,336,16000000,3545,90.44,79.04,86
4305,9000000,1,Pune,Kharadi,6755,20000000,3863,96.48,62.29,65
4306,10100000,3,Hyderabad,Kondapur,4201,18000000,3545,85.06,93.36,72
4307,14900000,2,Pune,Hinjewadi,2212,5800000,2531,81.16,87.75,75
4308,8000000,1,Mumbai,Thane,414,17000000,1557,78.87,79.76,63
4309,14300000,2,Mumbai,Powai,3475,17000000,3091,90.17,90.88,88
4310,17500000,1,Hyderabad,Kukatpally,763,9800000,3195,95.67,60.5,97
4311,5700000,2,Hyderabad,Kukatpally,7834,18000000,1955,94.42,65.94,58
4312,20000000,2,Chennai,Velachery,8164,16500000,2715,93.69,93.96,59
4313,9500000,5,Mumbai,Andheri,6592,21500000,2366,75.49,92.49,92
4314,8100000,1,Pune,Wakad,674,14100000,3172,92.55,84.86,86
4315,14000000,2,Mumbai,Powai,852,20300000,1060,73.16,73.81,52
4316,16700000,1,Pune,Wakad,42,9500000,901,76.14,86.58,66
4317,9300000,3,Pune,Wakad,9109,6500000,3372,78.38,84.88,58
4318,16900000,4,Hyderabad,Kondapur,7470,6000000,1433,93.09,90.01,78
4319,4700000,1,Pune,Kharadi,6663,7800000,2733,93.6,99.87,61
4320,4600000,3,Mumbai,Andheri,530,16300000,2181,85.93,86.8,90
4321,15200000,1,Chennai,Anna Nagar,1965,18600000,913,88.02,72.74,83
4322,11800000,1,Bengaluru,HSR Layout,2680,18100000,1043,88.25,82.47,84
4323,18200000,3,Hyderabad,Kondapur,2815,4300000,616,80.36,69.24,71
4324,3900000,3,Pune,Hinjewadi,543,8500000,2147,79.64,99.88,70
4325,11500000,2,Pune,Baner,9748,16400000,3156,96.96,82.57,63
4326,9200000,4,Mumbai,Andheri,6256,14500000,3149,85.8,68.52,83
4327,14600000,3,Hyderabad,Kukatpally,6137,9800000,926,97.38,77.42,78
4328,13600000,4,Hyderabad,Madhapur,2062,5300000,2536,99.43,73.63,82
4329,6400000,1,Chennai,OMR,3421,3500000,1593,77.85,99.42,79
4330,14600000,2,Mumbai,Thane,3263,10300000,834,84.52,78.73,87
4331,17000000,3,Pune,Baner,1639,16100000,657,84.97,99.02,60
4332,12500000,5,Mumbai,Thane,5668,13000000,1488,80.86,81.44,63
4333,3400000,3,Hyderabad,Kukatpally,3180,20400000,2162,98.16,86.59,65
4334,3300000,5,Chennai,OMR,7533,11900000,3424,81.07,79.75,97
4335,17200000,2,Hyderabad,Kondapur,7615,22700000,2437,96.61,62.96,61
4336,4500000,5,Pune,Wakad,1194,24000000,3689,98.86,77.09,53
4337,5000000,5,Hyderabad,Madhapur,9257,20600000,2272,85.37,83.86,70
4338,9300000,2,Hyderabad,Gachibowli,1453,5800000,994,82.7,96.46,58
4339,7400000,4,Mumbai,Thane,9457,18000000,708,93.03,69.91,96
4340,5300000,2,Mumbai,Bandra,4257,18500000,3674,79.86,81.38,87
4341,11700000,2,Chennai,Anna Nagar,2821,24400000,3703,73.69,91.66,67
4342,4700000,4,Hyderabad,Kukatpally,9103,10000000,1185,85.77,75.62,76
4343,15800000,1,Chennai,Adyar,7563,21100000,1352,89.18,91.05,63
4344,4700000,4,Pune,Kharadi,5185,5400000,2759,81.6,60.86,85
4345,4000000,5,Mumbai,Andheri,386,8800000,2599,81.74,75.45,96
4346,11300000,1,Chennai,OMR,4853,11900000,2233,90.73,75.47,100
4347,8800000,5,Chennai,Adyar,2189,14600000,2103,92.8,60.47,86
4348,6600000,5,Mumbai,Powai,6913,22300000,3360,76.15,69.2,95
4349,15300000,5,Chennai,Velachery,3649,20300000,3611,92.18,62.84,52
4350,5500000,5,Pune,Baner,2102,20700000,2993,89.18,81.31,74
4351,3100000,2,Chennai,Velachery,2139,9700000,1822,86.35,78.48,98
4352,9000000,1,Mumbai,Powai,3972,12300000,1743,89.33,84.83,52
4353,17500000,3,Pune,Hinjewadi,2341,19300000,2945,99.45,85.99,97
4354,14800000,5,Pune,Hinjewadi,2045,22100000,663,73.98,65.01,53
4355,6800000,4,Chennai,Velachery,9160,12800000,685,99.55,98.33,87
4356,5300000,4,Pune,Wakad,95,21600000,3355,97.36,85.91,92
4357,4200000,2,Bengaluru,Indiranagar,6713,18500000,1793,74.56,94.93,88
4358,16500000,3,Pune,Wakad,7679,14600000,3510,80.72,86.29,90
4359,6500000,3,Chennai,OMR,2503,11800000,1692,89.36,74.47,53
4360,17000000,1,Pune,Kharadi,7420,9400000,1253,71.91,61.52,79
4361,6700000,4,Mumbai,Andheri,8751,18900000,1596,70.64,64.34,96
4362,4700000,4,Hyderabad,Kondapur,8122,4500000,2724,70.03,97.01,74
4363,12000000,5,Hyderabad,Kukatpally,6899,23600000,3813,81.88,81.03,73
4364,6200000,2,Hyderabad,Kondapur,3368,14900000,1716,95.9,68.4,78
4365,12300000,4,Bengaluru,Indiranagar,8263,7000000,2167,82.6,69.44,96
4366,14100000,5,Pune,Hinjewadi,2325,14600000,2761,81.99,92.35,76
4367,17800000,4,Chennai,Anna Nagar,4782,21300000,1496,70.5,73.91,57
4368,14400000,3,Pune,Kharadi,6150,17700000,2032,86.64,71.07,92
4369,7800000,5,Hyderabad,Madhapur,6167,14600000,703,82.85,82.65,61
4370,14800000,4,Pune,Wakad,3211,16100000,2697,96.69,89.58,78
4371,10400000,5,Hyderabad,Gachibowli,8935,19500000,3209,74.98,74.66,67
4372,6800000,5,Chennai,OMR,1042,16200000,3314,89.95,85.87,61
4373,18300000,3,Mumbai,Bandra,8195,10700000,2558,77.42,71.08,55
4374,11600000,5,Mumbai,Thane,1035,17300000,628,81.46,83.76,81
4375,8100000,5,Mumbai,Powai,7677,4200000,2656,87.32,74.34,86
4376,6300000,1,Bengaluru,Electronic City,2284,12700000,1143,82.35,88.52,88
4377,4200000,2,Mumbai,Powai,6651,4500000,1224,80.46,82.54,60
4378,10600000,5,Pune,Baner,3378,14500000,2821,87.8,61.5,86
4379,17800000,3,Pune,Kharadi,5189,17100000,2892,83.36,91.73,85
4380,7300000,2,Bengaluru,Indiranagar,5706,15200000,2767,96.78,83.53,71
4381,18700000,5,Chennai,Adyar,3192,23300000,1173,75.7,73.43,66
4382,17400000,3,Bengaluru,Whitefield,1872,19700000,672,71.84,88.32,95
4383,12000000,1,Hyderabad,Kukatpally,1625,4200000,2439,94.49,78.36,60
4384,12800000,1,Mumbai,Andheri,1247,13300000,3739,92.8,88.76,73
4385,3100000,2,Pune,Hinjewadi,9637,17800000,3033,98.08,96.38,77
4386,6200000,5,Bengaluru,HSR Layout,2932,9900000,1394,88.04,80.11,64
4387,18900000,5,Mumbai,Andheri,7595,19800000,3509,84.68,89.27,87
4388,16500000,1,Chennai,OMR,5991,22100000,2821,96.62,67.15,74
4389,15000000,3,Bengaluru,Whitefield,3241,17700000,3574,70.6,86.6,69
4390,7900000,1,Pune,Kharadi,6854,19100000,2077,76.43,77.73,50
4391,6200000,1,Chennai,OMR,3566,21500000,1005,76.05,66.82,78
4392,16300000,2,Pune,Baner,2889,20100000,2988,73.26,94.33,72
4393,15600000,1,Chennai,OMR,6714,18000000,3653,71.03,70.5,80
4394,19000000,3,Bengaluru,Indiranagar,4636,4600000,1604,90.1,63.13,88
4395,5000000,1,Pune,Kharadi,8796,5400000,1890,81.16,80.27,90
4396,10700000,4,Pune,Kharadi,5733,5300000,3296,84.55,80.55,76
4397,12600000,5,Mumbai,Andheri,6081,7500000,2759,82.91,66.45,68
4398,8200000,4,Mumbai,Bandra,9618,16700000,1940,98.32,87.22,64
4399,18400000,1,Hyderabad,Madhapur,9487,23600000,1162,98.79,98.11,64
4400,16500000,1,Chennai,OMR,4662,8600000,1571,76.14,76.63,97
4401,4700000,5,Mumbai,Thane,1494,17800000,3731,88.0,74.13,92
4402,9000000,2,Chennai,Anna Nagar,224,11700000,2123,90.2,62.79,81
4403,19500000,2,Pune,Hinjewadi,9742,12200000,3521,90.37,89.96,54
4404,4200000,5,Chennai,Anna Nagar,8008,22300000,815,89.77,71.72,90
4405,15200000,4,Mumbai,Bandra,2492,23900000,3649,92.36,85.28,79
4406,19800000,2,Hyderabad,Kondapur,4800,23100000,1700,90.8,83.75,74
4407,5800000,3,Hyderabad,Gachibowli,4271,19600000,3272,95.94,96.86,58
4408,12400000,5,Chennai,Adyar,2874,9000000,1508,82.93,97.5,53
4409,16700000,3,Pune,Hinjewadi,6599,22600000,3473,95.87,72.48,61
4410,10000000,5,Hyderabad,Kondapur,3217,5300000,3110,87.52,66.55,95
4411,9400000,2,Hyderabad,Kondapur,3374,22700000,3166,96.71,70.39,79
4412,18800000,1,Pune,Baner,4109,4500000,1620,94.42,72.47,78
4413,13900000,2,Pune,Kharadi,1835,6700000,2924,83.14,81.85,78
4414,6300000,5,Pune,Wakad,7823,10500000,745,77.38,87.28,93
4415,4600000,5,Chennai,Anna Nagar,9921,6100000,2674,75.7,78.16,94
4416,5800000,3,Bengaluru,Electronic City,2894,12700000,1238,95.81,71.44,73
4417,19700000,3,Mumbai,Thane,1046,15700000,3543,85.69,62.05,96
4418,3300000,3,Pune,Baner,6410,24800000,2930,71.32,69.39,100
4419,19600000,2,Chennai,Adyar,9049,3700000,2032,98.24,88.07,75
4420,13000000,2,Hyderabad,Gachibowli,1686,4700000,2551,87.47,76.74,85
4421,7700000,1,Bengaluru,Electronic City,1049,10400000,2664,91.65,99.56,68
4422,6200000,4,Bengaluru,Indiranagar,2024,16700000,1702,96.26,68.62,89
4423,14500000,5,Hyderabad,Kukatpally,6800,15000000,2196,70.77,98.89,89
4424,7300000,2,Hyderabad,Kukatpally,4765,19100000,3385,99.28,60.76,60
4425,17900000,1,Bengaluru,Electronic City,733,24000000,2678,80.09,94.83,66
4426,16500000,2,Hyderabad,Gachibowli,4361,4400000,1232,82.91,83.8,54
4427,18400000,5,Chennai,Velachery,4055,24800000,726,85.75,86.36,82
4428,19800000,2,Mumbai,Andheri,181,8500000,1896,85.65,62.68,76
4429,3300000,3,Hyderabad,Kondapur,6664,9700000,2371,77.54,78.33,51
4430,10300000,2,Mumbai,Thane,260,20000000,1473,83.76,89.69,74
4431,16600000,2,Bengaluru,Indiranagar,642,5500000,3579,82.42,89.99,96
4432,3500000,4,Chennai,Velachery,2117,9500000,1196,71.82,82.19,76
4433,5700000,4,Mumbai,Bandra,7520,23500000,2632,99.6,94.71,90
4434,4000000,2,Mumbai,Bandra,8076,20300000,3573,96.0,97.68,84
4435,16600000,1,Chennai,Adyar,5056,18700000,1720,78.21,99.32,91
4436,16200000,2,Chennai,Velachery,7223,13100000,2435,84.78,66.33,52
4437,4600000,3,Hyderabad,Madhapur,3598,10900000,1548,99.44,91.7,63
4438,8700000,1,Pune,Wakad,8793,24800000,1496,90.56,86.43,93
4439,13900000,3,Pune,Kharadi,5472,22400000,993,85.97,72.51,82
4440,3000000,1,Mumbai,Bandra,2105,20300000,3670,83.59,90.8,94
4441,7200000,5,Chennai,Adyar,5570,4400000,947,71.06,88.44,84
4442,18400000,4,Mumbai,Thane,3594,20300000,3374,74.83,75.47,68
4443,5300000,5,Mumbai,Thane,2410,10800000,2561,80.74,93.07,87
4444,4800000,2,Pune,Kharadi,6046,7700000,1321,70.2,94.83,82
4445,8600000,2,Chennai,Anna Nagar,9208,8200000,1226,96.44,60.28,85
4446,13200000,2,Hyderabad,Madhapur,8237,8200000,2383,72.22,91.29,65
4447,9500000,3,Pune,Kharadi,9403,10600000,3710,92.41,99.25,76
4448,5500000,3,Pune,Kharadi,8228,24600000,3629,77.66,87.78,67
4449,3000000,2,Mumbai,Powai,7319,16100000,2422,88.39,84.3,65
4450,3600000,4,Pune,Wakad,1385,22600000,1702,97.98,68.83,55
4451,5600000,1,Chennai,Velachery,5742,21600000,1756,79.42,96.94,95
4452,15700000,2,Bengaluru,HSR Layout,5106,19300000,3372,80.89,78.97,54
4453,19700000,5,Pune,Baner,9260,23200000,2568,76.28,99.67,54
4454,17800000,1,Chennai,Adyar,8582,14400000,3020,92.22,98.25,98
4455,12400000,4,Hyderabad,Gachibowli,6017,7600000,3485,75.17,62.44,89
4456,17100000,4,Hyderabad,Kondapur,280,14600000,3753,73.11,82.3,76
4457,18100000,4,Bengaluru,Whitefield,4809,9800000,2455,99.59,73.69,52
4458,8900000,1,Pune,Kharadi,6909,11100000,2378,71.93,79.27,77
4459,4900000,4,Mumbai,Thane,4637,12000000,2757,71.75,60.43,96
4460,5900000,4,Hyderabad,Madhapur,4351,12200000,2762,86.83,96.03,74
4461,5400000,1,Hyderabad,Madhapur,6426,7300000,1836,70.76,64.86,68
4462,6500000,2,Pune,Wakad,9737,21300000,3557,96.0,71.36,50
4463,7100000,1,Hyderabad,Gachibowli,9059,4900000,2532,79.8,94.95,54
4464,13700000,3,Chennai,OMR,3622,3700000,2824,70.52,67.07,72
4465,16300000,4,Pune,Baner,9575,3800000,3014,92.69,71.03,86
4466,10000000,5,Mumbai,Powai,2014,21000000,2327,83.37,90.26,58
4467,16700000,2,Mumbai,Bandra,7609,4500000,2944,85.13,90.36,94
4468,18900000,4,Chennai,Adyar,8102,22900000,3518,75.71,60.66,67
4469,18900000,2,Bengaluru,HSR Layout,7563,20300000,2196,72.65,63.16,98
4470,19300000,1,Bengaluru,Whitefield,9471,12800000,1907,93.05,81.22,82
4471,11200000,1,Pune,Hinjewadi,7560,15600000,1587,97.04,94.11,64
4472,12000000,2,Hyderabad,Gachibowli,6244,19400000,1317,94.03,89.22,71
4473,6100000,1,Hyderabad,Gachibowli,3028,10800000,1441,83.08,94.32,54
4474,14000000,1,Pune,Baner,4854,6500000,1510,86.89,82.65,64
4475,6100000,4,Chennai,OMR,2154,19400000,2205,92.92,68.52,85
4476,14800000,4,Pune,Baner,243,18400000,2912,76.32,68.31,53
4477,6300000,2,Chennai,Anna Nagar,38,6800000,2470,89.4,64.14,79
4478,11900000,2,Pune,Hinjewadi,6367,7500000,2203,77.58,80.76,62
4479,8900000,4,Bengaluru,Whitefield,7058,8400000,983,81.0,95.6,61
4480,4600000,2,Pune,Baner,9906,20200000,1920,94.05,87.76,63
4481,7100000,4,Chennai,OMR,3110,21900000,2574,87.47,81.96,69
4482,10300000,2,Bengaluru,HSR Layout,4781,10900000,1843,92.24,70.36,67
4483,10000000,5,Mumbai,Thane,7621,23200000,2739,93.11,87.38,74
4484,8500000,1,Chennai,Adyar,6179,21400000,1399,77.1,80.06,74
4485,19600000,1,Hyderabad,Gachibowli,2691,19200000,3099,83.06,69.62,100
4486,4900000,4,Pune,Hinjewadi,318,21100000,1842,85.67,84.24,80
4487,12200000,3,Mumbai,Thane,9587,7900000,701,72.21,85.68,75
4488,13300000,3,Hyderabad,Kondapur,3324,17300000,822,87.57,67.27,83
4489,12100000,3,Chennai,Velachery,9822,9200000,2140,89.02,87.2,66
4490,19900000,3,Chennai,Velachery,8814,17400000,1436,81.95,86.51,55
4491,12200000,3,Pune,Wakad,9788,21300000,3482,73.86,88.24,50
4492,16500000,4,Bengaluru,HSR Layout,5234,5700000,3593,98.23,80.53,99
4493,16600000,3,Bengaluru,Indiranagar,7596,9900000,3848,93.29,66.41,70
4494,4200000,1,Pune,Baner,5070,21000000,1645,98.66,74.1,93
4495,18500000,1,Mumbai,Bandra,3804,12000000,2469,85.63,92.74,92
4496,14300000,2,Pune,Baner,6590,17200000,1074,70.79,91.02,50
4497,6700000,4,Bengaluru,HSR Layout,5062,8600000,3294,88.83,77.81,77
4498,12000000,5,Bengaluru,Indiranagar,3558,19000000,3589,81.54,91.19,83
4499,17700000,3,Bengaluru,Whitefield,1686,17300000,3618,94.59,64.06,50
4500,9600000,1,Hyderabad,Kukatpally,7910,15500000,620,92.0,61.12,92
4501,9800000,3,Mumbai,Bandra,9414,7500000,3546,71.2,91.03,83
4502,8500000,4,Mumbai,Powai,730,10100000,1353,82.1,72.81,52
4503,11400000,4,Mumbai,Thane,2078,22900000,3427,71.67,72.37,91
4504,14000000,2,Hyderabad,Madhapur,901,8200000,2032,89.89,80.52,71
4505,8500000,2,Chennai,OMR,713,21800000,2747,80.32,88.52,52
4506,4500000,2,Mumbai,Andheri,5756,16400000,2571,83.4,81.8,79
4507,3100000,4,Chennai,OMR,1757,22400000,2932,70.75,64.04,89
4508,10200000,3,Pune,Hinjewadi,3240,22000000,3769,98.88,68.87,99
4509,7300000,3,Mumbai,Bandra,6956,23000000,1493,97.22,87.83,88
4510,12900000,1,Pune,Hinjewadi,6192,17000000,3542,81.69,63.87,78
4511,19100000,2,Pune,Kharadi,5764,22900000,2194,77.54,72.09,61
4512,18100000,3,Pune,Kharadi,4941,21400000,3259,71.57,73.66,57
4513,8700000,3,Pune,Baner,8360,10400000,1830,91.4,79.35,92
4514,19700000,4,Hyderabad,Kukatpally,2274,8300000,762,89.17,72.95,74
4515,15300000,5,Mumbai,Bandra,805,5500000,1251,85.03,61.96,94
4516,12100000,4,Hyderabad,Kondapur,4531,19100000,2647,88.95,72.63,57
4517,17400000,5,Bengaluru,HSR Layout,5678,17300000,682,96.47,87.4,86
4518,17700000,4,Bengaluru,HSR Layout,702,17700000,1635,75.1,66.85,67
4519,6100000,2,Hyderabad,Kondapur,4954,13800000,2990,75.42,82.34,81
4520,7000000,5,Mumbai,Andheri,7390,6300000,2713,70.86,93.82,73
4521,4300000,5,Pune,Kharadi,2253,7200000,801,76.34,60.63,93
4522,19100000,1,Mumbai,Andheri,377,3500000,2301,98.51,77.38,83
4523,14000000,3,Chennai,Adyar,326,4400000,2334,91.96,92.85,78
4524,4300000,1,Chennai,OMR,1966,16600000,3231,92.9,62.96,88
4525,18700000,3,Hyderabad,Madhapur,7844,7000000,630,80.33,77.19,73
4526,7000000,5,Pune,Hinjewadi,7418,22200000,3145,94.09,95.75,56
4527,7600000,1,Bengaluru,HSR Layout,1263,7700000,1442,84.36,71.95,83
4528,19400000,2,Chennai,Anna Nagar,939,17500000,2981,84.18,87.61,87
4529,13100000,5,Pune,Baner,4399,4700000,3639,91.81,80.09,68
4530,15100000,5,Chennai,Velachery,5084,24400000,727,97.71,91.26,89
4531,7200000,1,Hyderabad,Kukatpally,1167,19800000,1201,80.23,69.52,62
4532,17700000,4,Chennai,OMR,369,12000000,3562,84.15,62.32,95
4533,4900000,2,Bengaluru,Electronic City,3673,11700000,2695,83.73,64.45,66
4534,16800000,2,Bengaluru,Whitefield,5706,16100000,715,98.08,73.8,63
4535,9200000,2,Mumbai,Thane,7801,17000000,1588,80.32,89.1,51
4536,12400000,4,Pune,Wakad,3262,19000000,1416,97.08,62.2,98
4537,17000000,2,Chennai,Anna Nagar,7882,19000000,2447,78.86,86.53,95
4538,12900000,4,Pune,Kharadi,8980,23400000,2097,70.74,90.59,73
4539,19500000,3,Chennai,Adyar,7975,13500000,1043,76.76,77.4,92
4540,19000000,5,Bengaluru,Indiranagar,6778,11100000,3583,78.87,61.86,86
4541,10700000,4,Pune,Hinjewadi,2753,20400000,788,74.62,80.7,60
4542,3200000,3,Bengaluru,Indiranagar,3639,18000000,2874,96.56,91.7,97
4543,13300000,3,Bengaluru,Electronic City,7589,21500000,1991,80.95,62.77,87
4544,13400000,4,Bengaluru,Whitefield,3644,8500000,1577,87.83,61.07,50
4545,10400000,5,Mumbai,Bandra,3731,21500000,3056,73.97,88.4,60
4546,11200000,3,Pune,Kharadi,242,21100000,2194,89.08,93.18,78
4547,12700000,3,Pune,Kharadi,50,13800000,3789,94.35,73.29,62
4548,14400000,1,Pune,Wakad,4079,13700000,1540,89.22,93.01,100
4549,19600000,4,Bengaluru,HSR Layout,9800,17100000,2771,72.55,84.86,87
4550,15400000,4,Chennai,Velachery,2981,19400000,1427,81.04,81.88,85
4551,8900000,1,Bengaluru,Whitefield,7804,23100000,3155,75.5,89.08,59
4552,16000000,2,Mumbai,Thane,4118,19300000,1946,92.64,89.27,81
4553,12900000,3,Chennai,Anna Nagar,6180,9700000,1090,79.95,64.98,91
4554,17200000,3,Pune,Hinjewadi,9178,18300000,1923,78.88,65.98,94
4555,8500000,1,Hyderabad,Kukatpally,5795,7300000,2411,77.15,71.85,71
4556,18300000,1,Chennai,Velachery,5653,13300000,3128,78.71,76.73,57
4557,3600000,5,Pune,Kharadi,2858,8500000,663,94.28,70.72,100
4558,11200000,5,Pune,Wakad,4332,21700000,3676,99.8,99.38,92
4559,9500000,1,Pune,Baner,9300,21900000,2251,95.85,85.22,58
4560,9800000,2,Bengaluru,Whitefield,1846,15000000,1289,72.42,98.03,90
4561,16200000,1,Pune,Hinjewadi,408,5900000,3630,91.49,78.31,61
4562,14200000,3,Mumbai,Thane,8003,21400000,1591,91.41,69.75,68
4563,8300000,2,Bengaluru,Electronic City,6930,23600000,3917,75.43,69.8,93
4564,13400000,5,Bengaluru,Indiranagar,8456,6500000,1956,71.42,74.71,50
4565,15400000,4,Mumbai,Powai,484,20900000,651,80.64,68.23,89
4566,11000000,5,Pune,Hinjewadi,9972,23800000,666,91.38,84.7,86
4567,3400000,3,Pune,Kharadi,9564,10900000,1525,85.05,65.83,98
4568,4700000,2,Hyderabad,Madhapur,9981,10900000,2379,85.11,81.97,51
4569,6400000,3,Pune,Kharadi,7013,22600000,2820,80.09,73.48,63
4570,16800000,2,Chennai,Adyar,4236,21700000,1709,73.11,74.01,87
4571,9800000,5,Chennai,Anna Nagar,1323,5200000,2916,89.6,99.61,62
4572,18400000,3,Hyderabad,Kukatpally,1303,19100000,1607,82.52,74.81,73
4573,17200000,1,Bengaluru,Electronic City,3316,23400000,1360,77.86,95.43,83
4574,18900000,4,Chennai,Adyar,2973,19800000,3959,93.97,92.92,54
4575,8800000,4,Pune,Wakad,8553,19800000,3366,87.09,62.22,81
4576,14000000,5,Hyderabad,Gachibowli,2947,21800000,2520,91.16,78.59,61
4577,18800000,5,Bengaluru,Whitefield,9832,8700000,1151,94.67,66.98,51
4578,15400000,3,Bengaluru,Indiranagar,7290,6700000,1262,72.55,65.93,79
4579,5400000,2,Chennai,Velachery,2920,13400000,3776,87.48,86.44,56
4580,20000000,3,Mumbai,Bandra,5838,24900000,2452,86.23,84.91,71
4581,7600000,1,Bengaluru,Whitefield,9386,24100000,1851,73.34,98.47,93
4582,12700000,4,Chennai,OMR,2284,23800000,2933,96.47,91.78,52
4583,16500000,3,Chennai,Anna Nagar,7520,14700000,1138,71.64,62.84,69
4584,12600000,1,Bengaluru,HSR Layout,9840,21000000,3778,77.22,85.66,74
4585,17300000,3,Hyderabad,Kondapur,9352,6900000,1234,87.28,62.42,53
